Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n1576,10,0.0010,4.000000,160791.77,40197.941465,40197.941465,40197.941465,40197.941465
n1577,10,0.0010,4.000000,146333.05,36583.263622,36583.263622,36583.263622,36583.263622
n1578,10,0.0010,4.000000,158074.53,39518.631884,39518.631884,39518.631884,39518.631884
n1579,10,0.0010,4.000000,177170.53,44292.631272,44292.631272,44292.631272,44292.631272
n1580,10,0.0010,4.000000,158753.09,39688.272903,39688.272903,39688.272903,39688.272903
n1581,10,0.0010,4.000000,156203.47,39050.867945,39050.867945,39050.867945,39050.867945
n1582,10,0.0010,4.000000,140332.38,35083.095468,35083.095468,35083.095468,35083.095468
n1583,10,0.0010,4.000000,186623.78,46655.945157,46655.945157,46655.945157,46655.945157
n1584,10,0.0010,4.000000,188247.92,47061.980303,47061.980303,47061.980303,47061.980303
n1585,10,0.0010,4.000000,180280.13,45070.032842,45070.032842,45070.032842,45070.032842
n1586,10,0.0010,4.000000,208938.41,52234.602327,52234.602327,52234.602327,52234.602327
n1587,10,0.0010,4.000000,213978.42,53494.603949,53494.603949,53494.603949,53494.603949
n1588,10,0.0010,4.000000,226731.94,56682.984482,56682.984482,56682.984482,56682.984482
n1589,10,0.0010,4.000000,190259.31,47564.827381,47564.827381,47564.827381,47564.827381
n1590,10,0.0010,4.000000,189886.17,47471.541464,47471.541464,47471.541464,47471.541464
n1591,10,0.0010,4.000000,160568.93,40142.233555,40142.233555,40142.233555,40142.233555
n1592,10,0.0010,4.000000,161505.17,40376.291506,40376.291506,40376.291506,40376.291506
n1593,10,0.0010,4.000000,172277.91,43069.476905,43069.476905,43069.476905,43069.476905
n1594,10,0.0010,4.000000,168048.83,42012.206710,42012.206710,42012.206710,42012.206710
n1595,10,0.0010,4.000000,166583.26,41645.813895,41645.813895,41645.813895,41645.813895
n1596,10,0.0010,4.000000,148610.46,37152.614771,37152.614771,37152.614771,37152.614771
n1597,10,0.0010,4.000000,131600.74,32900.185202,32900.185202,32900.185202,32900.185202
n1598,10,0.0010,4.000000,148421.91,37105.476337,37105.476337,37105.476337,37105.476337
n1599,10,0.0010,4.000000,218696.69,54674.173743,54674.173743,54674.173743,54674.173743
n1600,10,0.0010,4.000000,208882.23,52220.557670,52220.557670,52220.557670,52220.557670
n1601,10,0.0010,4.000000,256597.95,64149.487830,64149.487830,64149.487830,64149.487830
n1602,10,0.0010,4.000000,246346.31,61586.578104,61586.578104,61586.578104,61586.578104
n1603,10,0.0010,4.000000,170598.14,42649.535838,42649.535838,42649.535838,42649.535838
n1604,10,0.0010,4.000000,186180.70,46545.174449,46545.174449,46545.174449,46545.174449
n1605,10,0.0010,4.000000,194464.11,48616.027046,48616.027046,48616.027046,48616.027046
n1606,10,0.0010,4.000000,202506.00,50626.498920,50626.498920,50626.498920,50626.498920
n1607,10,0.0010,4.000000,179280.70,44820.175466,44820.175466,44820.175466,44820.175466
n1608,10,0.0010,4.000000,182431.45,45607.863696,45607.863696,45607.863696,45607.863696
n1609,10,0.0010,4.000000,199488.91,49872.227416,49872.227416,49872.227416,49872.227416
n1610,10,0.0010,4.000000,188009.52,47002.380397,47002.380397,47002.380397,47002.380397
n1611,10,0.0010,4.000000,156892.17,39223.041689,39223.041689,39223.041689,39223.041689
n1612,10,0.0010,4.000000,172559.37,43139.843141,43139.843141,43139.843141,43139.843141
n1613,10,0.0010,4.000000,185197.65,46299.413202,46299.413202,46299.413202,46299.413202
n1614,10,0.0010,4.000000,170076.88,42519.220856,42519.220856,42519.220856,42519.220856
n1615,10,0.0010,4.000000,189539.66,47384.914610,47384.914610,47384.914610,47384.914610
n1616,10,0.0010,4.000000,221629.26,55407.316096,55407.316096,55407.316096,55407.316096
n1617,10,0.0010,4.000000,170744.39,42686.097840,42686.097840,42686.097840,42686.097840
n1618,10,0.0010,4.000000,192492.06,48123.015667,48123.015667,48123.015667,48123.015667
n1619,10,0.0010,4.000000,156427.51,39106.877593,39106.877593,39106.877593,39106.877593
n1620,10,0.0010,4.000000,160806.13,40201.531504,40201.531504,40201.531504,40201.531504
n1621,10,0.0010,4.000000,147807.64,36951.909935,36951.909935,36951.909935,36951.909935
n1622,10,0.0010,4.000000,152776.86,38194.215126,38194.215126,38194.215126,38194.215126
n1623,10,0.0010,4.000000,207025.84,51756.460921,51756.460921,51756.460921,51756.460921
n1624,10,0.0010,4.000000,179380.21,44845.051933,44845.051933,44845.051933,44845.051933
n1625,10,0.0010,4.000000,188123.79,47030.948695,47030.948695,47030.948695,47030.948695
n1626,10,0.0010,4.000000,160802.78,40200.694778,40200.694778,40200.694778,40200.694778
n1627,10,0.0010,4.000000,163457.73,40864.431964,40864.431964,40864.431964,40864.431964
n1628,10,0.0010,4.000000,153882.78,38470.696062,38470.696062,38470.696062,38470.696062
n1629,10,0.0010,4.000000,178676.17,44669.041951,44669.041951,44669.041951,44669.041951
n1630,10,0.0010,4.000000,157195.74,39298.935580,39298.935580,39298.935580,39298.935580
n1631,10,0.0010,4.000000,219249.03,54812.256724,54812.256724,54812.256724,54812.256724
n1632,10,0.0010,4.000000,210355.83,52588.957563,52588.957563,52588.957563,52588.957563
n1633,10,0.0010,4.000000,198345.28,49586.320610,49586.320610,49586.320610,49586.320610
n1634,10,0.0010,4.000000,210388.51,52597.127284,52597.127284,52597.127284,52597.127284
n1635,10,0.0010,4.000000,241832.04,60458.011093,60458.011093,60458.011093,60458.011093
n1636,10,0.0010,4.000000,213611.40,53402.850619,53402.850619,53402.850619,53402.850619
n1637,10,0.0010,4.000000,230020.77,57505.193433,57505.193433,57505.193433,57505.193433
n1638,10,0.0010,4.000000,230418.92,57604.729825,57604.729825,57604.729825,57604.729825
n1639,10,0.0010,4.000000,165388.54,41347.135310,41347.135310,41347.135310,41347.135310
n1640,10,0.0010,4.000000,155390.94,38847.735916,38847.735916,38847.735916,38847.735916
n1641,10,0.0010,4.000000,149883.13,37470.782356,37470.782356,37470.782356,37470.782356
n1642,10,0.0010,4.000000,139791.61,34947.903121,34947.903121,34947.903121,34947.903121
n1643,10,0.0010,4.000000,176629.05,44157.263747,44157.263747,44157.263747,44157.263747
n1644,10,0.0010,4.000000,206261.06,51565.265583,51565.265583,51565.265583,51565.265583
n1645,10,0.0010,4.000000,189806.91,47451.728527,47451.728527,47451.728527,47451.728527
n1646,10,0.0010,4.000000,204854.88,51213.720462,51213.720462,51213.720462,51213.720462
n1647,10,0.0010,4.000000,207145.43,51786.357290,51786.357290,51786.357290,51786.357290
n1648,10,0.0010,4.000000,175831.69,43957.922330,43957.922330,43957.922330,43957.922330
n1649,10,0.0010,4.000000,173218.20,43304.550294,43304.550294,43304.550294,43304.550294
n1650,10,0.0010,4.000000,190122.80,47530.699086,47530.699086,47530.699086,47530.699086
n1651,10,0.0010,4.000000,220201.12,55050.279903,55050.279903,55050.279903,55050.279903
n1652,10,0.0010,4.000000,223955.36,55988.838806,55988.838806,55988.838806,55988.838806
n1653,10,0.0010,4.000000,176527.85,44131.962542,44131.962542,44131.962542,44131.962542
n1654,10,0.0010,4.000000,187104.58,46776.145424,46776.145424,46776.145424,46776.145424
n1655,10,0.0010,4.000000,202939.63,50734.908625,50734.908625,50734.908625,50734.908625
n1656,10,0.0010,4.000000,181526.38,45381.595569,45381.595569,45381.595569,45381.595569
n1657,10,0.0010,4.000000,190198.76,47549.688876,47549.688876,47549.688876,47549.688876
n1658,10,0.0010,4.000000,160814.59,40203.646371,40203.646371,40203.646371,40203.646371
n1659,10,0.0010,4.000000,173304.43,43326.107064,43326.107064,43326.107064,43326.107064
n1660,10,0.0010,4.000000,194137.01,48534.252346,48534.252346,48534.252346,48534.252346
n1661,10,0.0010,4.000000,180681.33,45170.332182,45170.332182,45170.332182,45170.332182
n1662,10,0.0010,4.000000,196850.92,49212.730107,49212.730107,49212.730107,49212.730107
n1663,10,0.0010,4.000000,259829.86,64957.465982,64957.465982,64957.465982,64957.465982
n1664,10,0.0010,4.000000,239280.01,59820.003397,59820.003397,59820.003397,59820.003397
n1665,10,0.0010,4.000000,262725.61,65681.401948,65681.401948,65681.401948,65681.401948
n1666,10,0.0010,4.000000,256856.59,64214.147442,64214.147442,64214.147442,64214.147442
n1667,10,0.0010,4.000000,220522.38,55130.594840,55130.594840,55130.594840,55130.594840
n1668,10,0.0010,4.000000,226464.97,56616.243383,56616.243383,56616.243383,56616.243383
n1669,10,0.0010,4.000000,235797.57,58949.393044,58949.393044,58949.393044,58949.393044
n1670,10,0.0010,4.000000,193621.71,48405.427678,48405.427678,48405.427678,48405.427678
n1671,10,0.0010,4.000000,294885.89,73721.471557,73721.471557,73721.471557,73721.471557
n1672,10,0.0010,4.000000,295944.98,73986.244168,73986.244168,73986.244168,73986.244168
n1673,10,0.0010,4.000000,245370.92,61342.731062,61342.731062,61342.731062,61342.731062
n1674,10,0.0010,4.000000,272582.32,68145.580909,68145.580909,68145.580909,68145.580909
n1675,10,0.0010,4.000000,301205.09,75301.271814,75301.271814,75301.271814,75301.271814
n1676,10,0.0010,4.000000,260684.47,65171.116554,65171.116554,65171.116554,65171.116554
n1677,10,0.0010,4.000000,241880.04,60470.010524,60470.010524,60470.010524,60470.010524
n1678,10,0.0010,4.000000,252177.36,63044.338880,63044.338880,63044.338880,63044.338880
n1679,10,0.0010,4.000000,189341.57,47335.392857,47335.392857,47335.392857,47335.392857
n1680,10,0.0010,4.000000,200787.20,50196.798761,50196.798761,50196.798761,50196.798761
n1681,10,0.0010,4.000000,143365.23,35841.308749,35841.308749,35841.308749,35841.308749
n1682,10,0.0010,4.000000,167655.25,41913.812057,41913.812057,41913.812057,41913.812057
n1683,10,0.0010,4.000000,192141.09,48035.272047,48035.272047,48035.272047,48035.272047
n1684,10,0.0010,4.000000,179125.76,44781.440291,44781.440291,44781.440291,44781.440291
n1685,10,0.0010,4.000000,188320.56,47080.139378,47080.139378,47080.139378,47080.139378
n1686,10,0.0010,4.000000,191546.91,47886.728349,47886.728349,47886.728349,47886.728349
n1687,10,0.0010,4.000000,169927.33,42481.832252,42481.832252,42481.832252,42481.832252
n1688,10,0.0010,4.000000,187964.59,46991.147482,46991.147482,46991.147482,46991.147482
n1689,10,0.0010,4.000000,212027.84,53006.959281,53006.959281,53006.959281,53006.959281
n1690,10,0.0010,4.000000,200319.34,50079.834999,50079.834999,50079.834999,50079.834999
n1691,10,0.0010,4.000000,242318.04,60579.510555,60579.510555,60579.510555,60579.510555
n1692,10,0.0010,4.000000,196033.08,49008.270284,49008.270284,49008.270284,49008.270284
n1693,10,0.0010,4.000000,212797.06,53199.263776,53199.263776,53199.263776,53199.263776
n1694,10,0.0010,4.000000,205690.46,51422.614362,51422.614362,51422.614362,51422.614362
n1695,10,0.0010,4.000000,174010.91,43502.727443,43502.727443,43502.727443,43502.727443
n1696,10,0.0010,4.000000,178800.13,44700.032293,44700.032293,44700.032293,44700.032293
n1697,10,0.0010,4.000000,195635.41,48908.851394,48908.851394,48908.851394,48908.851394
n1698,10,0.0010,4.000000,200864.57,50216.142346,50216.142346,50216.142346,50216.142346
n1699,10,0.0010,4.000000,236396.83,59099.208705,59099.208705,59099.208705,59099.208705
n1700,10,0.0010,4.000000,244035.44,61008.859233,61008.859233,61008.859233,61008.859233
n1701,10,0.0010,4.000000,229688.25,57422.062477,57422.062477,57422.062477,57422.062477
n1702,10,0.0010,4.000000,225318.61,56329.652848,56329.652848,56329.652848,56329.652848
n1703,10,0.0010,4.000000,293795.47,73448.866946,73448.866946,73448.866946,73448.866946
n1704,10,0.0010,4.000000,290953.31,72738.328049,72738.328049,72738.328049,72738.328049
n1705,10,0.0010,4.000000,247399.93,61849.981370,61849.981370,61849.981370,61849.981370
n1706,10,0.0010,4.000000,222611.22,55652.805080,55652.805080,55652.805080,55652.805080
n1707,10,0.0010,4.000000,232925.83,58231.457439,58231.457439,58231.457439,58231.457439
n1708,10,0.0010,4.000000,230227.97,57556.992448,57556.992448,57556.992448,57556.992448
n1709,10,0.0010,4.000000,283811.98,70952.995320,70952.995320,70952.995320,70952.995320
n1710,10,0.0010,4.000000,255166.38,63791.593761,63791.593761,63791.593761,63791.593761
n1711,10,0.0010,4.000000,333817.79,83454.446693,83454.446693,83454.446693,83454.446693
n1712,10,0.0010,4.000000,317052.88,79263.220729,79263.220729,79263.220729,79263.220729
n1713,10,0.0010,4.000000,276209.53,69052.381681,69052.381681,69052.381681,69052.381681
n1714,10,0.0010,4.000000,290297.64,72574.411227,72574.411227,72574.411227,72574.411227
n1715,10,0.0010,4.000000,293501.74,73375.433826,73375.433826,73375.433826,73375.433826
n1716,10,0.0010,4.000000,280663.00,70165.749199,70165.749199,70165.749199,70165.749199
n1717,10,0.0010,4.000000,285301.11,71325.276395,71325.276395,71325.276395,71325.276395
n1718,10,0.0010,4.000000,262130.76,65532.689686,65532.689686,65532.689686,65532.689686
n1719,10,0.0010,4.000000,261458.47,65364.618518,65364.618518,65364.618518,65364.618518
n1720,10,0.0010,4.000000,288738.53,72184.633063,72184.633063,72184.633063,72184.633063
n1721,10,0.0010,4.000000,266445.34,66611.334486,66611.334486,66611.334486,66611.334486
n1722,10,0.0010,4.000000,283397.80,70849.449838,70849.449838,70849.449838,70849.449838
n1723,10,0.0010,4.000000,224644.78,56161.195668,56161.195668,56161.195668,56161.195668
n1724,10,0.0010,4.000000,257944.90,64486.225165,64486.225165,64486.225165,64486.225165
n1725,10,0.0010,4.000000,312322.78,78080.693800,78080.693800,78080.693800,78080.693800
n1726,10,0.0010,4.000000,268772.56,67193.139332,67193.139332,67193.139332,67193.139332
n1727,10,0.0010,4.000000,205251.34,51312.835566,51312.835566,51312.835566,51312.835566
n1728,10,0.0010,4.000000,226243.61,56560.903423,56560.903423,56560.903423,56560.903423
n1729,10,0.0010,4.000000,200285.33,50071.332944,50071.332944,50071.332944,50071.332944
n1730,10,0.0010,4.000000,183995.75,45998.936381,45998.936381,45998.936381,45998.936381
n1731,10,0.0010,4.000000,193049.57,48262.392411,48262.392411,48262.392411,48262.392411
n1732,10,0.0010,4.000000,219312.52,54828.130174,54828.130174,54828.130174,54828.130174
n1733,10,0.0010,4.000000,212881.79,53220.446727,53220.446727,53220.446727,53220.446727
n1734,10,0.0010,4.000000,226261.50,56565.374477,56565.374477,56565.374477,56565.374477
n1735,10,0.0010,4.000000,145536.64,36384.159270,36384.159270,36384.159270,36384.159270
n1736,10,0.0010,4.000000,174681.45,43670.363060,43670.363060,43670.363060,43670.363060
n1737,10,0.0010,4.000000,163453.76,40863.440770,40863.440770,40863.440770,40863.440770
n1738,10,0.0010,4.000000,171081.29,42770.323055,42770.323055,42770.323055,42770.323055
n1739,10,0.0010,4.000000,133103.50,33275.875645,33275.875645,33275.875645,33275.875645
n1740,10,0.0010,4.000000,142252.16,35563.039788,35563.039788,35563.039788,35563.039788
n1741,10,0.0010,4.000000,140466.61,35116.652724,35116.652724,35116.652724,35116.652724
n1742,10,0.0010,4.000000,158149.55,39537.388322,39537.388322,39537.388322,39537.388322
n1743,10,0.0010,4.000000,164638.27,41159.568009,41159.568009,41159.568009,41159.568009
n1744,10,0.0010,4.000000,168172.78,42043.195468,42043.195468,42043.195468,42043.195468
n1745,10,0.0010,4.000000,147845.67,36961.417140,36961.417140,36961.417140,36961.417140
n1746,10,0.0010,4.000000,152491.53,38122.883555,38122.883555,38122.883555,38122.883555
n1747,10,0.0010,4.000000,148075.04,37018.759491,37018.759491,37018.759491,37018.759491
n1748,10,0.0010,4.000000,154177.48,38544.370517,38544.370517,38544.370517,38544.370517
n1749,10,0.0010,4.000000,194141.88,48535.469369,48535.469369,48535.469369,48535.469369
n1750,10,0.0010,4.000000,179685.02,44921.255316,44921.255316,44921.255316,44921.255316
n1751,10,0.0010,4.000000,166702.16,41675.539792,41675.539792,41675.539792,41675.539792
n1752,10,0.0010,4.000000,197898.13,49474.533394,49474.533394,49474.533394,49474.533394
n1753,10,0.0010,4.000000,158911.53,39727.881378,39727.881378,39727.881378,39727.881378
n1754,10,0.0010,4.000000,179599.83,44899.958156,44899.958156,44899.958156,44899.958156
n1755,10,0.0010,4.000000,161522.12,40380.529331,40380.529331,40380.529331,40380.529331
n1756,10,0.0010,4.000000,150024.58,37506.145076,37506.145076,37506.145076,37506.145076
n1757,10,0.0010,4.000000,167748.11,41937.026915,41937.026915,41937.026915,41937.026915
n1758,10,0.0010,4.000000,149254.93,37313.731276,37313.731276,37313.731276,37313.731276
n1759,10,0.0010,4.000000,198375.15,49593.786623,49593.786623,49593.786623,49593.786623
n1760,10,0.0010,4.000000,211029.32,52757.330456,52757.330456,52757.330456,52757.330456
n1761,10,0.0010,4.000000,243026.49,60756.623152,60756.623152,60756.623152,60756.623152
n1762,10,0.0010,4.000000,224845.35,56211.337285,56211.337285,56211.337285,56211.337285
n1763,10,0.0010,4.000000,248057.37,62014.342157,62014.342157,62014.342157,62014.342157
n1764,10,0.0010,4.000000,276000.46,69000.115353,69000.115353,69000.115353,69000.115353
n1765,10,0.0010,4.000000,222976.92,55744.231128,55744.231128,55744.231128,55744.231128
n1766,10,0.0010,4.000000,222747.52,55686.878952,55686.878952,55686.878952,55686.878952
n1767,10,0.0010,4.000000,223433.98,55858.494539,55858.494539,55858.494539,55858.494539
n1768,10,0.0010,4.000000,235908.09,58977.021915,58977.021915,58977.021915,58977.021915
n1769,10,0.0010,4.000000,219669.33,54917.331412,54917.331412,54917.331412,54917.331412
n1770,10,0.0010,4.000000,196550.15,49137.537390,49137.537390,49137.537390,49137.537390
n1771,10,0.0010,4.000000,235850.97,58962.742062,58962.742062,58962.742062,58962.742062
n1772,10,0.0010,4.000000,232125.62,58031.404788,58031.404788,58031.404788,58031.404788
n1773,10,0.0010,4.000000,238888.54,59722.135369,59722.135369,59722.135369,59722.135369
n1774,10,0.0010,4.000000,246885.33,61721.333202,61721.333202,61721.333202,61721.333202
n1775,10,0.0010,4.000000,208282.52,52070.631111,52070.631111,52070.631111,52070.631111
n1776,10,0.0010,4.000000,235031.00,58757.750108,58757.750108,58757.750108,58757.750108
n1777,10,0.0010,4.000000,245210.59,61302.647308,61302.647308,61302.647308,61302.647308
n1778,10,0.0010,4.000000,214918.98,53729.744463,53729.744463,53729.744463,53729.744463
n1779,10,0.0010,4.000000,214411.54,53602.884000,53602.884000,53602.884000,53602.884000
n1780,10,0.0010,4.000000,238977.64,59744.409590,59744.409590,59744.409590,59744.409590
n1781,10,0.0010,4.000000,220260.89,55065.223247,55065.223247,55065.223247,55065.223247
n1782,10,0.0010,4.000000,258058.87,64514.716446,64514.716446,64514.716446,64514.716446
n1783,10,0.0010,4.000000,223185.82,55796.455688,55796.455688,55796.455688,55796.455688
n1784,10,0.0010,4.000000,237850.20,59462.549568,59462.549568,59462.549568,59462.549568
n1785,10,0.0010,4.000000,250272.91,62568.228105,62568.228105,62568.228105,62568.228105
n1786,10,0.0010,4.000000,265677.71,66419.426470,66419.426470,66419.426470,66419.426470
n1787,10,0.0010,4.000000,240134.73,60033.681693,60033.681693,60033.681693,60033.681693
n1788,10,0.0010,4.000000,215846.51,53961.627325,53961.627325,53961.627325,53961.627325
n1789,10,0.0010,4.000000,208723.11,52180.778263,52180.778263,52180.778263,52180.778263
n1790,10,0.0010,4.000000,223161.70,55790.424825,55790.424825,55790.424825,55790.424825
n1791,10,0.0010,4.000000,234932.46,58733.113933,58733.113933,58733.113933,58733.113933
n1792,10,0.0010,4.000000,240367.63,60091.906589,60091.906589,60091.906589,60091.906589
n1793,10,0.0010,4.000000,254451.20,63612.799348,63612.799348,63612.799348,63612.799348
n1794,10,0.0010,4.000000,262656.13,65664.031672,65664.031672,65664.031672,65664.031672
n1795,10,0.0010,4.000000,205862.21,51465.553441,51465.553441,51465.553441,51465.553441
n1796,10,0.0010,4.000000,234035.42,58508.856004,58508.856004,58508.856004,58508.856004
n1797,10,0.0010,4.000000,281194.61,70298.651998,70298.651998,70298.651998,70298.651998
n1798,10,0.0010,4.000000,261695.42,65423.856092,65423.856092,65423.856092,65423.856092
n1799,10,0.0010,4.000000,299585.01,74896.253428,74896.253428,74896.253428,74896.253428
n1800,10,0.0010,4.000000,320687.16,80171.788991,80171.788991,80171.788991,80171.788991
n1801,10,0.0010,4.000000,281192.27,70298.068488,70298.068488,70298.068488,70298.068488
n1802,10,0.0010,4.000000,282000.25,70500.062887,70500.062887,70500.062887,70500.062887
n1803,10,0.0010,4.000000,306779.48,76694.869181,76694.869181,76694.869181,76694.869181
n1804,10,0.0010,4.000000,280451.38,70112.844045,70112.844045,70112.844045,70112.844045
n1805,10,0.0010,4.000000,228074.05,57018.513585,57018.513585,57018.513585,57018.513585
n1806,10,0.0010,4.000000,248047.21,62011.801854,62011.801854,62011.801854,62011.801854
n1807,10,0.0010,4.000000,262062.11,65515.526815,65515.526815,65515.526815,65515.526815
n1808,10,0.0010,4.000000,273470.62,68367.655898,68367.655898,68367.655898,68367.655898
n1809,10,0.0010,4.000000,217366.15,54341.538192,54341.538192,54341.538192,54341.538192
n1810,10,0.0010,4.000000,216764.26,54191.065257,54191.065257,54191.065257,54191.065257
n1811,10,0.0010,4.000000,363622.99,90905.747312,90905.747312,90905.747312,90905.747312
n1812,10,0.0010,4.000000,316841.32,79210.329701,79210.329701,79210.329701,79210.329701
n1813,10,0.0010,4.000000,260923.48,65230.870415,65230.870415,65230.870415,65230.870415
n1814,10,0.0010,4.000000,253344.61,63336.152074,63336.152074,63336.152074,63336.152074
n1815,10,0.0010,4.000000,213028.31,53257.077035,53257.077035,53257.077035,53257.077035
n1816,10,0.0010,4.000000,221580.42,55395.104606,55395.104606,55395.104606,55395.104606
n1817,10,0.0010,4.000000,292499.52,73124.879453,73124.879453,73124.879453,73124.879453
n1818,10,0.0010,4.000000,252555.25,63138.812619,63138.812619,63138.812619,63138.812619
n1819,10,0.0010,4.000000,279011.80,69752.951119,69752.951119,69752.951119,69752.951119
n1820,10,0.0010,4.000000,258465.23,64616.306527,64616.306527,64616.306527,64616.306527
n1821,10,0.0010,4.000000,235749.86,58937.464098,58937.464098,58937.464098,58937.464098
n1822,10,0.0010,4.000000,226341.48,56585.369698,56585.369698,56585.369698,56585.369698
n1823,10,0.0010,4.000000,220352.80,55088.200866,55088.200866,55088.200866,55088.200866
n1824,10,0.0010,4.000000,217201.42,54300.353753,54300.353753,54300.353753,54300.353753
n1825,10,0.0010,4.000000,273921.86,68480.465992,68480.465992,68480.465992,68480.465992
n1826,10,0.0010,4.000000,274136.28,68534.070130,68534.070130,68534.070130,68534.070130
n1827,10,0.0010,4.000000,231488.19,57872.046430,57872.046430,57872.046430,57872.046430
n1828,10,0.0010,4.000000,257352.93,64338.232216,64338.232216,64338.232216,64338.232216
n1829,10,0.0010,4.000000,262309.08,65577.268956,65577.268956,65577.268956,65577.268956
n1830,10,0.0010,4.000000,269920.22,67480.056183,67480.056183,67480.056183,67480.056183
n1831,10,0.0010,4.000000,248249.54,62062.385959,62062.385959,62062.385959,62062.385959
n1832,10,0.0010,4.000000,246226.03,61556.508218,61556.508218,61556.508218,61556.508218
n1833,10,0.0010,4.000000,247383.40,61845.850468,61845.850468,61845.850468,61845.850468
n1834,10,0.0010,4.000000,226109.35,56527.336699,56527.336699,56527.336699,56527.336699
n1835,10,0.0010,4.000000,268002.06,67000.514109,67000.514109,67000.514109,67000.514109
n1836,10,0.0010,4.000000,291810.21,72952.552607,72952.552607,72952.552607,72952.552607
n1837,10,0.0010,4.000000,287345.41,71836.351666,71836.351666,71836.351666,71836.351666
n1838,10,0.0010,4.000000,279548.70,69887.175637,69887.175637,69887.175637,69887.175637
n1839,10,0.0010,4.000000,253614.44,63403.610821,63403.610821,63403.610821,63403.610821
n1840,10,0.0010,4.000000,235154.83,58788.707296,58788.707296,58788.707296,58788.707296
n1841,10,0.0010,4.000000,232988.54,58247.134234,58247.134234,58247.134234,58247.134234
n1842,10,0.0010,4.000000,217840.37,54460.093689,54460.093689,54460.093689,54460.093689
n1843,10,0.0010,4.000000,247554.67,61888.667909,61888.667909,61888.667909,61888.667909
n1844,10,0.0010,4.000000,223083.33,55770.833289,55770.833289,55770.833289,55770.833289
n1845,10,0.0010,4.000000,246290.34,61572.584015,61572.584015,61572.584015,61572.584015
n1846,10,0.0010,4.000000,256004.82,64001.204240,64001.204240,64001.204240,64001.204240
n1847,10,0.0010,4.000000,281366.24,70341.560551,70341.560551,70341.560551,70341.560551
n1848,10,0.0010,4.000000,256819.39,64204.848281,64204.848281,64204.848281,64204.848281
n1849,10,0.0010,4.000000,272162.20,68040.548911,68040.548911,68040.548911,68040.548911
n1850,10,0.0010,4.000000,244044.53,61011.132536,61011.132536,61011.132536,61011.132536
n1851,10,0.0010,4.000000,268617.73,67154.432560,67154.432560,67154.432560,67154.432560
n1852,10,0.0010,4.000000,268601.01,67150.252551,67150.252551,67150.252551,67150.252551
n1853,10,0.0010,4.000000,278991.52,69747.880986,69747.880986,69747.880986,69747.880986
n1854,10,0.0010,4.000000,253009.03,63252.257156,63252.257156,63252.257156,63252.257156
n1855,10,0.0010,4.000000,241587.85,60396.962658,60396.962658,60396.962658,60396.962658
n1856,10,0.0010,4.000000,262379.27,65594.817162,65594.817162,65594.817162,65594.817162
n1857,10,0.0010,4.000000,246611.08,61652.769124,61652.769124,61652.769124,61652.769124
n1858,10,0.0010,4.000000,237880.32,59470.079496,59470.079496,59470.079496,59470.079496
n1859,10,0.0010,4.000000,209209.61,52302.401485,52302.401485,52302.401485,52302.401485
n1860,10,0.0010,4.000000,232272.45,58068.112672,58068.112672,58068.112672,58068.112672
n1861,10,0.0010,4.000000,259192.43,64798.107193,64798.107193,64798.107193,64798.107193
n1862,10,0.0010,4.000000,259929.69,64982.422047,64982.422047,64982.422047,64982.422047
n1863,10,0.0010,4.000000,203751.66,50937.915471,50937.915471,50937.915471,50937.915471
n1864,10,0.0010,4.000000,223896.03,55974.007324,55974.007324,55974.007324,55974.007324
n1865,10,0.0010,4.000000,209147.65,52286.911518,52286.911518,52286.911518,52286.911518
n1866,10,0.0010,4.000000,220519.45,55129.862305,55129.862305,55129.862305,55129.862305
n1867,10,0.0010,4.000000,223186.54,55796.633957,55796.633957,55796.633957,55796.633957
n1868,10,0.0010,4.000000,214371.12,53592.778923,53592.778923,53592.778923,53592.778923
n1869,10,0.0010,4.000000,209018.64,52254.660640,52254.660640,52254.660640,52254.660640
n1870,10,0.0010,4.000000,189474.88,47368.719800,47368.719800,47368.719800,47368.719800
n1871,10,0.0010,4.000000,197050.80,49262.700864,49262.700864,49262.700864,49262.700864
n1872,10,0.0010,4.000000,200774.40,50193.600716,50193.600716,50193.600716,50193.600716
n1873,10,0.0010,4.000000,207125.99,51781.498617,51781.498617,51781.498617,51781.498617
n1874,10,0.0010,4.000000,232783.75,58195.936654,58195.936654,58195.936654,58195.936654
n1875,10,0.0010,4.000000,285734.49,71433.623470,71433.623470,71433.623470,71433.623470
n1876,10,0.0010,4.000000,280171.71,70042.927153,70042.927153,70042.927153,70042.927153
n1877,10,0.0010,4.000000,255316.69,63829.172732,63829.172732,63829.172732,63829.172732
n1878,10,0.0010,4.000000,228630.51,57157.628416,57157.628416,57157.628416,57157.628416
n1879,10,0.0010,4.000000,191010.42,47752.605966,47752.605966,47752.605966,47752.605966
n1880,10,0.0010,4.000000,181332.29,45333.072973,45333.072973,45333.072973,45333.072973
n1881,10,0.0010,4.000000,252137.74,63034.434606,63034.434606,63034.434606,63034.434606
n1882,10,0.0010,4.000000,241066.90,60266.724238,60266.724238,60266.724238,60266.724238
n1883,10,0.0010,4.000000,177737.18,44434.295452,44434.295452,44434.295452,44434.295452
n1884,10,0.0010,4.000000,193946.32,48486.579605,48486.579605,48486.579605,48486.579605
n1885,10,0.0010,4.000000,217865.81,54466.453524,54466.453524,54466.453524,54466.453524
