Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n727,9,0.0020,5.000000,202648.08,50297.701691,49826.927969,51317.807892,51205.639430
n728,9,0.0020,5.000000,198590.27,48934.905651,49183.228363,50175.495877,50296.638849
n729,9,0.0020,5.000000,205481.60,45976.622135,51634.746760,52837.239678,55032.994725
n730,9,0.0020,5.000000,201925.08,50317.256225,50063.362352,50433.280181,51111.182557
n731,9,0.0020,5.000000,194683.54,47584.412021,48446.491356,48942.716418,49709.918192
n732,9,0.0020,5.000000,183042.46,45635.688157,46078.121597,45722.488524,45606.160693
n733,9,0.0020,5.000000,175689.55,44609.303691,43919.417721,43693.138270,43467.688086
n734,9,0.0020,5.000000,173946.67,43349.203172,43702.605838,43549.728969,43345.136025
n735,9,0.0020,5.000000,204149.94,51698.458644,50346.995208,50739.742307,51364.746910
n736,9,0.0020,5.000000,203726.37,47826.020187,52091.927859,51822.231604,51986.191846
n737,9,0.0020,5.000000,209800.54,52272.317467,49407.938380,53669.475258,54450.813776
n738,9,0.0020,5.000000,197163.46,47002.990128,47543.034117,50950.083612,51667.355051
n739,9,0.0020,5.000000,207244.33,47400.367420,50886.812750,54130.534113,54826.614804
n740,9,0.0020,5.000000,205262.55,52052.472485,50098.603046,51104.310232,52007.159631
n741,9,0.0020,5.000000,187497.58,45361.623896,45690.290634,48205.139935,48240.522591
n742,9,0.0020,5.000000,178872.36,44404.407673,44456.408078,44888.851739,45122.692765
n743,9,0.0020,5.000000,170122.07,43890.628464,40866.827383,42957.253133,42407.357266
n744,9,0.0020,5.000000,178075.01,44145.330163,44187.421951,44665.850289,45076.408803
n745,9,0.0020,5.000000,188796.71,46807.576790,47441.763798,46844.017393,47703.354785
n746,9,0.0020,5.000000,162157.68,39030.207513,41280.011315,41455.064136,40392.396775
n747,9,0.0020,5.000000,210448.26,49856.774655,51202.918609,54528.859354,54859.707847
n748,9,0.0020,5.000000,208093.60,49988.781079,51051.711290,54066.697292,52986.407508
n749,9,0.0020,5.000000,206293.13,50897.630706,52508.225380,51371.311470,51515.963748
n750,9,0.0020,5.000000,205641.11,50759.334992,50288.873160,51065.168776,53527.728666
n751,9,0.0020,5.000000,163395.23,38556.719464,39175.689432,43143.395669,42519.423219
n752,9,0.0020,5.000000,159357.54,40492.204086,40098.766488,38336.508281,40430.059122
n753,9,0.0020,5.000000,177099.80,42778.958386,44206.303188,45356.862132,44757.679049
n754,9,0.0020,5.000000,195234.10,48661.769739,48746.222703,48836.443425,48989.665158
n755,9,0.0020,5.000000,193915.16,46122.582456,46266.825769,50341.439927,51184.309972
n756,9,0.0020,5.000000,189133.85,47011.348463,47503.451923,47306.017107,47313.029520
n757,9,0.0020,5.000000,161511.75,41247.631678,41211.674159,39398.824657,39653.622037
n758,9,0.0020,5.000000,164926.80,40475.067969,42015.867770,40985.507389,41450.353285
n759,9,0.0020,5.000000,190794.29,46559.084167,46640.740551,49085.414260,48509.053306
n760,9,0.0020,5.000000,208337.40,48473.514077,49549.505429,54028.226607,56286.153903
n761,9,0.0020,5.000000,210766.03,52038.447439,54422.904658,52070.481444,52234.191999
n762,9,0.0020,5.000000,204457.89,50787.919127,51695.944570,50965.785151,51008.242907
n763,9,0.0020,5.000000,213932.96,52210.894798,54514.817010,53606.949276,53600.302345
n764,9,0.0020,5.000000,217387.14,55028.735876,54831.952821,53543.574932,53982.878173
n765,9,0.0020,5.000000,201907.99,50280.086252,50305.273584,50885.813569,50436.820463
n766,9,0.0020,5.000000,219445.36,45592.603276,55307.070641,57581.904201,60963.780321
n767,9,0.0020,5.000000,151157.53,37876.551595,38329.503059,37917.301175,37034.169491
n768,9,0.0020,5.000000,146081.35,40455.750040,31137.726669,37145.355566,37342.513752
n769,9,0.0020,5.000000,165866.19,44094.946681,39371.543952,41245.087812,41154.616128
n770,9,0.0020,5.000000,150968.94,34599.940063,39667.984592,38338.906625,38362.105701
n771,9,0.0020,5.000000,168174.19,40540.821399,42066.505170,42871.105780,42695.754273
n772,9,0.0020,5.000000,167396.06,42900.918772,41827.888847,41497.043067,41170.208183
n773,9,0.0020,5.000000,193344.24,48171.177064,48241.925884,48452.465979,48478.673715
n774,9,0.0020,5.000000,170146.37,42873.060066,42369.730050,42713.907693,42189.674321
n775,9,0.0020,5.000000,176202.29,44378.771882,43922.429959,44016.512226,43884.575159
n776,9,0.0020,5.000000,167852.15,44005.728058,41431.478715,41142.806613,41272.136186
n777,9,0.0020,5.000000,189723.89,43276.336341,48486.363994,49333.333074,48627.853001
n778,9,0.0020,5.000000,209052.83,52533.608718,51986.537286,52546.933640,51985.755345
n779,9,0.0020,5.000000,193112.99,47148.719709,47914.710908,49138.547990,48911.009758
n780,9,0.0020,5.000000,191295.48,46994.695026,47293.329819,48087.787082,48919.670509
n781,9,0.0020,5.000000,195927.30,48678.441333,47914.292195,49458.439721,49876.125202
n782,9,0.0020,5.000000,185717.89,46148.011625,45687.353003,46981.096384,46901.428297
n783,9,0.0020,5.000000,164927.80,41750.419825,39499.874226,41964.221511,41713.281491
n784,9,0.0020,5.000000,181982.14,44935.127870,46151.031817,45545.627747,45350.349701
n785,9,0.0020,5.000000,137469.72,33871.374772,35993.236844,34431.464117,33173.649052
n786,9,0.0020,5.000000,149853.74,32090.036091,39152.196064,40057.823638,38553.680967
n787,9,0.0020,5.000000,138460.53,38624.570955,35772.854625,31722.415566,32340.687207
n788,9,0.0020,5.000000,146208.76,37608.800158,34604.971003,37427.967343,36567.024210
n789,9,0.0020,5.000000,151767.34,38484.322732,39488.623123,36706.234908,37088.162896
n790,9,0.0020,5.000000,140336.88,32717.007185,38192.119838,34661.964911,34765.784620
n791,9,0.0020,5.000000,160428.33,41981.634023,40600.390809,39103.816957,38742.489162
n792,9,0.0020,5.000000,168516.99,42524.503634,41477.525577,42528.234196,41986.727410
n793,9,0.0020,5.000000,187771.29,46753.725649,46841.976262,47052.503790,47123.083174
n794,9,0.0020,5.000000,170513.40,44266.916334,41199.835757,42496.581283,42550.068683
n795,9,0.0020,5.000000,145801.94,39130.705108,37514.387064,34206.853234,34949.992174
n796,9,0.0020,5.000000,144645.41,37962.923654,38112.729154,34782.117206,33787.641824
n797,9,0.0020,5.000000,133933.96,37846.970128,35611.214872,30012.931952,30462.845380
n798,9,0.0020,5.000000,135812.40,32456.476663,36864.910773,32110.900596,34380.110056
n799,9,0.0020,5.000000,186292.95,46030.112647,46415.345588,46777.238727,47070.248392
n800,9,0.0020,5.000000,201815.63,46910.008196,47390.388672,51955.530581,55559.699052
n801,9,0.0020,5.000000,162797.72,44060.012475,38339.114644,39763.823798,40634.765949
n802,9,0.0020,5.000000,184644.30,46727.111294,44922.949500,46615.313039,46378.926150
n803,9,0.0020,5.000000,176740.59,43116.467109,44041.487462,44673.163725,44909.472008
n804,9,0.0020,5.000000,171413.85,43023.748944,42836.058215,43082.913375,42471.133454
n805,9,0.0020,5.000000,156097.06,41219.840956,37504.448213,38370.803020,39001.967187
n806,9,0.0020,5.000000,159247.99,39917.078381,41415.335545,38930.251657,38985.324285
n807,9,0.0020,5.000000,175466.46,41907.874771,44371.035688,44632.575789,44554.971621
n808,9,0.0020,5.000000,161986.80,40861.536155,40320.992877,40874.876968,39929.397888
n809,9,0.0020,5.000000,157268.64,37788.150591,39009.014589,40033.880817,40437.595077
n810,9,0.0020,5.000000,149155.45,37396.717485,35543.791737,37224.134476,38990.801351
n811,9,0.0020,5.000000,179811.15,45693.442889,44139.228707,44536.547000,45441.930086
n812,9,0.0020,5.000000,169919.17,39565.126872,43118.619985,43384.548830,43850.877880
n813,9,0.0020,5.000000,157327.02,36340.071972,40788.346656,38540.265996,41658.335341
n814,9,0.0020,5.000000,163070.59,39226.494068,39443.226675,42157.872791,42242.999161
n815,9,0.0020,5.000000,188476.31,46583.900212,47173.086348,47375.813580,47343.507000
n816,9,0.0020,5.000000,178136.98,44163.159310,45151.039669,44386.563911,44436.219175
n817,9,0.0020,5.000000,193814.21,48358.015510,46951.808554,48800.263806,49704.122120
n818,9,0.0020,5.000000,194772.40,47975.354206,48812.287888,48962.595295,49022.160313
n819,9,0.0020,5.000000,157454.64,37607.454033,38929.073845,41162.050333,39756.064499
n820,9,0.0020,5.000000,149751.68,34783.626843,37546.059065,37174.764095,40247.232090
n821,9,0.0020,5.000000,177005.59,42449.253526,43831.509914,45674.055241,45050.771657
n822,9,0.0020,5.000000,172603.53,44545.333926,42889.728701,42493.496887,42674.973948
n823,9,0.0020,5.000000,175388.83,43541.096813,43989.298009,43549.727612,44308.712311
n824,9,0.0020,5.000000,168799.32,41925.394294,43567.364058,41278.090958,42028.471817
n825,9,0.0020,5.000000,193467.56,47568.948481,47389.139210,49230.023924,49279.447047
n826,9,0.0020,5.000000,164513.05,41078.882992,42842.896925,40112.293106,40478.979145
n827,9,0.0020,5.000000,166680.61,42595.768258,41714.448081,41239.086151,41131.310457
n828,9,0.0020,5.000000,163888.89,39720.488675,41798.003632,40872.019997,41498.381321
n829,9,0.0020,5.000000,163656.70,39456.998165,42559.256702,41119.851003,40520.592430
n830,9,0.0020,5.000000,168444.93,43840.055322,41283.094010,41621.069180,41700.707159
n831,9,0.0020,5.000000,219034.44,52305.733505,56687.543511,55110.241690,54930.925773
n832,9,0.0020,5.000000,213359.76,52144.433454,51183.347753,54086.542873,55945.439165
n833,9,0.0020,5.000000,194970.86,48348.956018,48709.715053,48911.767905,49000.420721
n834,9,0.0020,5.000000,185183.82,45016.546545,45414.300829,47236.116875,47516.855837
n835,9,0.0020,5.000000,216375.94,51812.295478,47179.903224,58465.190088,58918.551562
n836,9,0.0020,5.000000,214079.70,53564.442882,51746.189284,54362.800379,54406.267947
n837,9,0.0020,5.000000,215505.25,46545.266651,54908.558025,56816.807397,57234.619902
n838,9,0.0020,5.000000,209476.62,51400.073706,53403.823530,52319.240987,52353.479724
n839,9,0.0020,5.000000,166010.86,40976.410366,42765.833027,41322.280672,40946.336611
n840,9,0.0020,5.000000,145595.97,34685.981614,35671.562871,36966.949738,38271.476462
n841,9,0.0020,5.000000,163792.21,42579.983383,39881.272415,40784.905700,40546.053476
n842,9,0.0020,5.000000,180843.67,44218.657298,44797.906978,46010.556704,45816.547398
n843,9,0.0020,5.000000,171302.76,38489.286856,45640.071135,42754.582721,44418.815110
n844,9,0.0020,5.000000,176327.56,44678.631868,44247.663606,43684.027644,43717.237381
n845,9,0.0020,5.000000,192555.63,46373.175762,46011.776270,49997.268890,50173.411603
n846,9,0.0020,5.000000,181248.32,45904.933562,44905.743475,45172.882450,45264.757537
n847,9,0.0020,5.000000,154387.81,36711.685599,40454.388289,38802.245522,38419.489973
n848,9,0.0020,5.000000,166344.34,41083.052037,42687.251284,41561.121606,41012.912215
n849,9,0.0020,5.000000,184787.56,45711.903115,45315.869565,46748.903088,47010.885675
n850,9,0.0020,5.000000,192553.34,48574.230814,47740.300956,48114.862383,48123.950458
n851,9,0.0020,5.000000,229782.83,50407.914733,60106.246332,59332.382800,59936.287497
n852,9,0.0020,5.000000,196015.63,47714.687390,48710.247219,50058.193715,49532.501096
n853,9,0.0020,5.000000,193531.97,48261.411645,48157.439116,48721.016863,48392.097480
n854,9,0.0020,5.000000,206540.27,48926.941812,50087.899822,53000.820282,54524.610712
n855,9,0.0020,5.000000,236696.17,48952.143027,62913.850499,60500.377318,64329.799736
n856,9,0.0020,5.000000,229528.10,57742.396204,57185.755430,57549.176149,57050.770417
n857,9,0.0020,5.000000,226413.95,54800.746246,55117.775283,59007.605417,57487.818769
n858,9,0.0020,5.000000,220114.85,52681.517437,55834.356713,55821.806011,55777.171042
n859,9,0.0020,5.000000,204675.16,50133.511482,48531.375440,53244.021959,52766.254052
n860,9,0.0020,5.000000,223003.16,52892.750371,55675.826328,58199.104976,56235.479106
n861,9,0.0020,5.000000,192281.04,47200.305993,48051.960545,48193.687303,48835.087737
n862,9,0.0020,5.000000,222556.86,55191.197256,51360.589624,57620.441258,58384.633041
n863,9,0.0020,5.000000,200792.46,49504.302639,50841.110839,50031.052961,50415.990085
n864,9,0.0020,5.000000,180535.13,44477.616866,44913.033045,45504.279502,45640.201105
n865,9,0.0020,5.000000,188242.83,46163.469920,47344.323894,47304.313672,47430.718779
n866,9,0.0020,5.000000,189601.10,47306.887223,46820.846009,47563.807837,47909.555924
n867,9,0.0020,5.000000,148620.60,34731.156078,39014.627771,37463.919249,37410.893069
n868,9,0.0020,5.000000,147424.67,38594.022783,37556.180560,36059.242905,35215.223884
n869,9,0.0020,5.000000,129226.78,34437.101740,31658.765433,32051.312954,31079.602132
n870,9,0.0020,5.000000,144807.21,38380.539603,33381.317457,36236.372784,36808.977450
n871,9,0.0020,5.000000,162737.70,41097.195782,40645.305418,40749.056945,40246.146728
n872,9,0.0020,5.000000,141784.33,35823.420098,36446.240208,34916.034238,34598.636908
n873,9,0.0020,5.000000,139159.82,36454.284144,33944.338090,35374.476317,33386.721408
n874,9,0.0020,5.000000,155573.90,40250.992191,40035.654517,37783.844749,37503.408552
n875,9,0.0020,5.000000,165662.63,41080.936335,41143.434716,41737.695751,41700.558536
n876,9,0.0020,5.000000,160124.55,37693.704025,39747.786804,42358.961268,40324.095021
n877,9,0.0020,5.000000,141649.61,37664.804143,37349.635126,32955.466684,33679.708049
n878,9,0.0020,5.000000,152780.83,37354.272542,38407.675666,38876.783705,38142.100111
n879,9,0.0020,5.000000,191274.11,46448.997785,47305.927226,49156.651526,48362.537653
n880,9,0.0020,5.000000,200309.75,48340.882004,51331.936630,49750.382797,50886.549330
n881,9,0.0020,5.000000,211738.70,51526.598494,48017.207738,55281.700743,56913.190934
n882,9,0.0020,5.000000,195303.08,48157.208940,48761.627557,49191.272471,49192.972330
n883,9,0.0020,5.000000,197069.17,48845.491480,49273.289885,49338.441479,49611.943629
n884,9,0.0020,5.000000,182786.23,45729.309525,45451.256244,45804.867249,45800.796039
n885,9,0.0020,5.000000,189883.39,46790.704197,46784.477178,48121.144251,48187.068610
n886,9,0.0020,5.000000,188548.86,45358.422717,46284.978835,48251.454444,48654.002093
n887,9,0.0020,5.000000,187632.11,45476.873090,47768.288217,46884.081486,47502.869982
n888,9,0.0020,5.000000,197328.19,49250.292166,48248.308852,49826.654478,50002.937861
n889,9,0.0020,5.000000,193311.61,48542.410781,47736.816768,48121.314536,48911.068139
n890,9,0.0020,5.000000,204873.94,49261.120011,50603.197457,52623.800822,52385.820344
n891,9,0.0020,5.000000,194968.02,48315.735710,48507.124614,48998.816257,49146.342699
n892,9,0.0020,5.000000,204708.59,48420.553633,51238.010266,51575.203698,53474.819033
n893,9,0.0020,5.000000,193162.03,47270.240815,47685.714116,49175.088355,49030.991110
n894,9,0.0020,5.000000,199882.89,49519.356759,49822.450782,50198.679904,50342.404338
n895,9,0.0020,5.000000,193474.27,48342.193744,48152.898526,48513.648804,48465.533492
n896,9,0.0020,5.000000,195196.45,46783.346684,48218.964357,49798.692186,50395.446321
n897,9,0.0020,5.000000,187904.70,46344.984140,45846.588230,47825.211860,47887.917271
n898,9,0.0020,5.000000,216867.68,49406.016387,53139.548702,58020.716660,56301.397903
n899,9,0.0020,5.000000,225765.34,49626.625238,52539.548073,61166.850216,62432.314339
n900,9,0.0020,5.000000,213736.76,53879.080502,51225.793022,54345.460698,54286.424625
n901,9,0.0020,5.000000,224217.74,53787.994152,53479.825992,57840.803511,59109.114514
n902,9,0.0020,5.000000,197911.79,49398.431523,48958.897029,49888.549280,49665.908994
n903,9,0.0020,5.000000,205547.39,50056.493616,49263.954592,52993.045801,53233.898587
n904,9,0.0020,5.000000,187961.54,45613.355179,46999.245718,47487.142545,47861.797019
n905,9,0.0020,5.000000,246399.80,48571.460863,64609.536928,61971.699198,71247.103522
n906,9,0.0020,5.000000,206108.79,50154.051570,51389.405906,52300.188269,52265.145818
n907,9,0.0020,5.000000,194028.38,48269.901288,48479.700635,48537.239734,48741.541193
n908,9,0.0020,5.000000,208957.97,46718.598020,51314.290836,55293.862280,55631.219473
n909,9,0.0020,5.000000,203875.04,47866.980602,48304.927971,53526.365911,54176.765072
n910,9,0.0020,5.000000,196938.40,49090.913627,49220.629827,49245.858102,49380.996200
n911,9,0.0020,5.000000,184885.79,46018.893109,45646.893835,46746.179385,46473.821586
n912,9,0.0020,5.000000,205683.74,49803.185551,48155.141719,53552.892165,54172.521240
n913,9,0.0020,5.000000,194377.03,48540.287980,47946.856805,48761.030765,49128.858608
n914,9,0.0020,5.000000,202131.44,50504.255224,49049.923495,50802.954213,51774.305181
n915,9,0.0020,5.000000,195358.24,48389.611664,48691.474101,49118.918660,49158.235357
n916,9,0.0020,5.000000,187802.54,47024.189004,46831.593472,46846.931642,47099.826506
n917,9,0.0020,5.000000,218492.47,52766.258391,53278.093678,56609.404643,55838.717916
n918,9,0.0020,5.000000,223332.26,54362.231813,56351.288243,55942.694139,56676.042686
n919,9,0.0020,5.000000,189795.58,47010.642614,47784.004477,47241.882920,47759.046055
n920,9,0.0020,5.000000,187521.51,46457.704804,46506.178802,47070.493736,47487.136088
n921,9,0.0020,5.000000,184897.83,45182.886264,46746.636157,46334.855985,46633.447807
n922,9,0.0020,5.000000,187230.11,46381.143770,46186.836568,47271.865014,47390.263296
n923,9,0.0020,5.000000,219778.31,54736.756853,54542.023161,55463.717053,55035.814367
n924,9,0.0020,5.000000,206647.19,51048.764390,51314.505682,51984.015593,52299.900474
n925,9,0.0020,5.000000,210523.48,54386.698264,50878.484762,52626.026646,52632.269937
n926,9,0.0020,5.000000,221425.39,55932.382898,55825.273466,54629.998156,55037.731628
n927,9,0.0020,5.000000,204104.06,48899.457145,50581.483097,52344.037998,52279.082046
n928,9,0.0020,5.000000,213103.17,53521.170102,53889.584950,52635.314137,53057.105004
n929,9,0.0020,5.000000,186424.19,46505.202491,45970.667625,46820.539278,47127.778267
n930,9,0.0020,5.000000,208326.92,50334.781884,53811.886778,51934.381607,52245.870545
n931,9,0.0020,5.000000,185146.93,46404.780725,46146.500754,46082.699651,46512.949787
n932,9,0.0020,5.000000,182295.38,45516.189102,45503.343159,45763.620427,45512.227830
n933,9,0.0020,5.000000,190003.68,46916.706327,48030.035546,47442.196202,47614.743485
n934,9,0.0020,5.000000,162217.93,39106.583733,43510.017695,39730.279962,39871.048052
n935,9,0.0020,5.000000,181879.79,43781.318378,46390.976144,45577.906399,46129.587293
n936,9,0.0020,5.000000,188685.56,46718.751200,47140.497342,47256.099961,47570.207428
n937,9,0.0020,5.000000,216541.74,48172.697621,52409.627448,57969.552287,57989.858310
n938,9,0.0020,5.000000,208499.37,52089.487974,52247.082653,51647.922934,52514.875991
n939,9,0.0020,5.000000,162336.26,40369.787740,40563.006139,40994.316417,40409.153062
n940,9,0.0020,5.000000,192360.16,46077.681977,48011.767855,49109.572906,49161.137493
n941,9,0.0020,5.000000,158707.81,40563.062040,39251.128874,39820.509785,39073.112314
n942,9,0.0020,5.000000,193919.40,47206.114799,48055.201308,49321.848559,49336.236199
n943,9,0.0020,5.000000,167706.01,42330.744731,41657.850939,41213.456088,42503.961917
n944,9,0.0020,5.000000,185748.71,46473.731976,44838.652998,47262.315918,47174.005295
n945,9,0.0020,5.000000,184051.25,45853.743923,46208.969521,46047.931370,45940.602841
n946,9,0.0020,5.000000,184453.37,45540.364010,46412.746538,46083.888624,46416.373780
n947,9,0.0020,5.000000,165917.63,41555.585572,41391.603525,40553.451181,42416.985034
n948,9,0.0020,5.000000,154927.77,40628.644430,39758.554635,37283.056795,37257.518299
n949,9,0.0020,5.000000,174557.01,44864.425673,41572.235287,44551.056824,43569.288568
n950,9,0.0020,5.000000,178472.38,44416.492869,44211.677187,44843.238178,45000.969964
n951,9,0.0020,5.000000,170263.80,43321.843674,42728.031226,42006.581023,42207.348077
n952,9,0.0020,5.000000,174399.78,43268.731877,43513.613788,44067.127564,43550.306308
n953,9,0.0020,5.000000,167033.90,43429.351698,41536.876909,40493.565976,41574.100828
n954,9,0.0020,5.000000,197037.51,49082.390140,49375.527360,49291.283650,49288.311009
n955,9,0.0020,5.000000,185827.82,45605.483371,46636.787783,46602.914793,46982.639019
n956,9,0.0020,5.000000,173704.97,44934.621454,43158.276640,42515.418035,43096.648946
n957,9,0.0020,5.000000,193856.17,48988.755278,47290.100284,48533.280923,49044.033104
n958,9,0.0020,5.000000,181406.84,44201.971970,45449.527944,45831.800460,45923.535897
n959,9,0.0020,5.000000,195271.49,48619.978724,49065.595943,48529.220225,49056.691174
n960,9,0.0020,5.000000,200349.43,49872.896590,49069.473992,50710.014734,50697.048339
n961,9,0.0020,5.000000,188359.12,44561.139789,46645.557753,48053.248789,49099.173786
n962,9,0.0020,5.000000,187125.43,46758.694646,46779.923739,46650.316289,46936.494970
n963,9,0.0020,5.000000,193790.96,45997.378987,48582.376885,48420.438620,50790.769236
n964,9,0.0020,5.000000,184520.51,45059.960301,46528.462250,46033.846675,46898.242616
n965,9,0.0020,5.000000,193174.24,47935.961166,48308.104578,48433.888492,48496.282582
n966,9,0.0020,5.000000,186399.66,43336.310462,47352.448984,47719.693883,47991.210526
n967,9,0.0020,5.000000,177175.15,44101.713363,44586.703966,44466.148459,44020.587455
n968,9,0.0020,5.000000,168584.86,39523.484078,44152.489732,41766.721464,43142.161219
n969,9,0.0020,5.000000,197753.87,48851.195930,48183.721221,50146.738063,50572.212352
n970,9,0.0020,5.000000,169548.16,42688.952459,42742.118769,42288.647651,41828.445792
n971,9,0.0020,5.000000,170523.47,43354.378415,42788.724548,42299.842200,42080.529520
n972,9,0.0020,5.000000,189002.35,45852.295061,46922.571315,48149.749001,48077.735747
n973,9,0.0020,5.000000,184434.56,45661.215685,46221.248549,46266.342879,46285.755396
n974,9,0.0020,5.000000,174635.47,44316.952566,43770.710725,43448.757890,43099.043839
n975,9,0.0020,5.000000,194844.21,48171.183800,48143.289969,49078.445627,49451.289403
n976,9,0.0020,5.000000,198473.08,49743.808270,49719.165563,49129.521460,49880.587690
n977,9,0.0020,5.000000,183883.60,46296.990603,45021.030297,46393.708594,46171.870810
n978,9,0.0020,5.000000,203288.76,51159.013171,50132.401995,51012.809625,50984.531468
n979,9,0.0020,5.000000,179826.95,44036.021447,44985.299598,45159.560468,45646.073076
n980,9,0.0020,5.000000,177699.13,45900.076157,43676.614795,44036.901864,44085.536528
n981,9,0.0020,5.000000,184358.54,45598.900434,46244.920332,46363.156631,46151.566272
n982,9,0.0020,5.000000,195117.35,48697.767531,46766.541122,49801.947638,49851.097289
n983,9,0.0020,5.000000,168789.13,41020.653262,41446.021240,43614.797142,42707.658545
n984,9,0.0020,5.000000,173047.52,44185.491830,42703.079778,43242.503849,42916.443588
n985,9,0.0020,5.000000,160329.23,40599.306153,41623.829369,39038.304749,39067.793268
n986,9,0.0020,5.000000,165371.80,44098.883715,39773.542696,40557.251956,40942.124510
n987,9,0.0020,5.000000,133058.35,36861.173700,33911.475624,31494.382020,30791.322731
n988,9,0.0020,5.000000,143518.32,37720.388977,36015.070381,34274.165584,35508.698253
n989,9,0.0020,5.000000,135673.36,35179.461775,34680.450766,32546.534685,33266.913789
n990,9,0.0020,5.000000,119610.06,26863.411674,28659.907590,33705.158104,30381.585244
n991,9,0.0020,5.000000,195762.38,47738.931659,46514.409455,50394.092881,51114.941059
n992,9,0.0020,5.000000,198452.32,44876.175282,50752.266772,51338.468087,51485.411362
n993,9,0.0020,5.000000,176239.35,43995.644456,43573.137912,44081.739669,44588.824052
n994,9,0.0020,5.000000,190241.04,46338.663664,47934.783670,47670.962334,48296.625453
n995,9,0.0020,5.000000,181119.68,44285.055193,45804.266622,45526.174447,45504.186669
n996,9,0.0020,5.000000,172618.64,43771.470961,43930.950208,42162.377431,42753.837581
n997,9,0.0020,5.000000,199129.19,49563.896736,49662.548311,49870.377800,50032.364900
n998,9,0.0020,5.000000,198284.57,48640.675570,49707.882273,49660.624779,50275.385402
n999,9,0.0020,5.000000,185001.08,44943.435996,46779.577989,46653.608796,46624.454974
n1000,9,0.0020,5.000000,201152.94,47957.462375,51872.704385,50209.087607,51113.682456
n1001,9,0.0020,5.000000,209274.98,50741.713267,51708.433964,53387.727242,53437.108506
n1002,9,0.0020,5.000000,186920.65,46455.228540,47233.316358,46115.796219,47116.311343
n1003,9,0.0020,5.000000,168095.95,41494.798080,42562.976540,42232.247228,41805.928124
n1004,9,0.0020,5.000000,154195.54,38774.421982,35731.928313,40608.144377,39081.040430
n1005,9,0.0020,5.000000,149671.93,38037.273949,37994.133425,35941.194492,37699.330907
n1006,9,0.0020,5.000000,161200.02,42392.114290,38474.601293,40847.336624,39485.964855
n1007,9,0.0020,5.000000,235744.99,62537.997710,55398.473183,59721.903736,58086.610428
n1008,9,0.0020,5.000000,259817.07,61320.737219,55123.864751,71230.506107,72141.958792
n1009,9,0.0020,5.000000,237539.81,55275.841612,56919.228015,61624.252293,63720.485231
n1010,9,0.0020,5.000000,266432.56,53862.880054,64646.464506,74042.099970,73881.118831
n1011,9,0.0020,5.000000,198239.02,48595.612266,49297.533907,50119.130834,50226.739085
n1012,9,0.0020,5.000000,185762.39,45610.788713,43497.364545,48443.414922,48210.821468
n1013,9,0.0020,5.000000,179895.32,44362.512440,45046.052558,45118.545700,45368.212030
n1014,9,0.0020,5.000000,186250.33,46470.466402,46142.578573,46629.790297,47007.490693
n1015,9,0.0020,5.000000,179359.80,41871.763959,45710.653554,46147.147070,45630.235478
n1016,9,0.0020,5.000000,172167.09,38607.880749,39958.190833,46251.334362,47349.679909
n1017,9,0.0020,5.000000,216794.56,55041.092863,55023.127160,53028.476974,53701.864540
n1018,9,0.0020,5.000000,215377.81,57458.424121,50493.030636,53495.134183,53931.217453
n1019,9,0.0020,5.000000,205009.83,48770.413175,52284.438697,51624.586787,52330.393000
n1020,9,0.0020,5.000000,214340.99,49532.513072,48546.036575,56332.174124,59930.269861
n1021,9,0.0020,5.000000,206341.73,51764.652102,51538.487639,51408.142722,51630.444237
n1022,9,0.0020,5.000000,240484.31,57129.258990,60911.420133,59008.621748,63435.012726
n1023,10,0.0010,5.000000,141566.47,35391.616254,35391.616254,35391.616254,35391.616254
n1024,10,0.0010,5.000000,159766.39,39941.596582,39941.596582,39941.596582,39941.596582
n1025,10,0.0010,5.000000,143863.60,35965.900106,35965.900106,35965.900106,35965.900106
n1026,10,0.0010,5.000000,155466.15,38866.538139,38866.538139,38866.538139,38866.538139
n1027,10,0.0010,5.000000,149601.87,37400.467260,37400.467260,37400.467260,37400.467260
n1028,10,0.0010,5.000000,147622.06,36905.514259,36905.514259,36905.514259,36905.514259
n1029,10,0.0010,5.000000,167904.62,41976.155052,41976.155052,41976.155052,41976.155052
n1030,10,0.0010,5.000000,166129.26,41532.314561,41532.314561,41532.314561,41532.314561
n1031,10,0.0010,5.000000,181481.35,45370.337661,45370.337661,45370.337661,45370.337661
n1032,10,0.0010,5.000000,171774.60,42943.648863,42943.648863,42943.648863,42943.648863
n1033,10,0.0010,5.000000,185516.27,46379.068495,46379.068495,46379.068495,46379.068495
n1034,10,0.0010,5.000000,166709.09,41677.272009,41677.272009,41677.272009,41677.272009
n1035,10,0.0010,5.000000,165888.29,41472.073313,41472.073313,41472.073313,41472.073313
n1036,10,0.0010,5.000000,170252.30,42563.075851,42563.075851,42563.075851,42563.075851
n1037,10,0.0010,5.000000,160294.46,40073.615967,40073.615967,40073.615967,40073.615967
n1038,10,0.0010,5.000000,175983.15,43995.787822,43995.787822,43995.787822,43995.787822
n1039,10,0.0010,5.000000,185926.94,46481.735763,46481.735763,46481.735763,46481.735763
n1040,10,0.0010,5.000000,186413.98,46603.494370,46603.494370,46603.494370,46603.494370
n1041,10,0.0010,5.000000,165075.34,41268.833924,41268.833924,41268.833924,41268.833924
n1042,10,0.0010,5.000000,172526.69,43131.673086,43131.673086,43131.673086,43131.673086
