Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n950,9,0.0020,1.500000,231632.21,124482.412784,52307.517424,27593.899072,27248.378486
n951,9,0.0020,1.500000,202019.90,98027.574422,56941.058982,22157.500075,24893.770468
n952,9,0.0020,1.500000,212953.57,43061.438545,49251.368476,71547.221671,49093.545300
n953,9,0.0020,1.500000,188546.17,101225.776693,34411.897371,20717.824373,32190.674915
n954,9,0.0020,1.500000,235316.57,44413.522956,65562.156566,58228.731884,67112.157272
n955,9,0.0020,1.500000,262762.88,137035.576814,47810.574989,42513.074566,35403.655270
n956,9,0.0020,1.500000,232860.57,124560.439335,39115.106915,31393.432198,37791.586608
n957,9,0.0020,1.500000,263275.18,45202.461562,88324.462312,76357.256999,53391.003939
n958,9,0.0020,1.500000,233400.65,105612.775222,64595.252591,33387.053188,29805.569660
n959,9,0.0020,1.500000,247210.40,105626.195310,38795.635170,59440.679996,43347.893981
n960,9,0.0020,1.500000,248795.96,52725.170761,123079.698987,35928.002427,37063.083205
n961,9,0.0020,1.500000,234743.21,31434.031308,143194.487399,32997.812454,27116.879066
n962,9,0.0020,1.500000,219135.17,94850.228030,37409.752375,61534.555918,25340.632450
n963,9,0.0020,1.500000,252419.13,127823.123520,52957.271883,43276.072800,28362.660583
n964,9,0.0020,1.500000,248840.04,30030.280077,89830.066959,52441.681934,76538.015456
n965,9,0.0020,1.500000,230420.55,33997.960110,97076.196372,54340.813508,45005.583356
n966,9,0.0020,1.500000,231072.61,31214.486451,85989.184068,72730.570801,41138.365969
n967,9,0.0020,1.500000,252267.17,63687.202339,95071.405095,54467.200521,39041.365528
n968,9,0.0020,1.500000,226378.04,18192.537709,105797.848630,37885.333305,64502.321235
n969,9,0.0020,1.500000,281128.04,52994.050979,104875.554574,62508.570361,60749.866497
n970,9,0.0020,1.500000,210587.99,91350.385542,71470.489039,25974.166199,21792.948035
n971,9,0.0020,1.500000,202785.61,117536.324846,35820.308864,26464.350327,22964.624358
n972,9,0.0020,1.500000,253409.00,148067.555628,47584.919072,28716.746254,29039.778161
n973,9,0.0020,1.500000,225302.64,34888.320989,70648.765937,58563.145822,61202.403434
n974,9,0.0020,1.500000,205692.46,101267.400083,46943.183317,33941.191116,23540.682219
n975,9,0.0020,1.500000,257651.20,91443.764998,78459.851910,44454.557266,43293.028634
n976,9,0.0020,1.500000,264677.02,56635.808422,61985.779950,93902.656541,52152.779954
n977,9,0.0020,1.500000,251927.78,76262.163365,42489.580217,72773.993156,60402.041391
n978,9,0.0020,1.500000,308758.76,54782.122248,65795.094511,105190.816623,82990.728799
n979,9,0.0020,1.500000,231444.92,138298.841067,37562.227761,33095.847905,22488.000548
n980,9,0.0020,1.500000,224910.39,141530.292611,25286.866685,28617.750191,29475.485253
n981,9,0.0020,1.500000,230504.80,57332.162031,78438.370570,53471.977863,41262.294294
n982,9,0.0020,1.500000,256289.09,64325.241963,94127.217411,51301.669781,46534.961219
n983,9,0.0020,1.500000,199565.93,44033.433536,47119.447515,75292.305127,33120.741866
n984,9,0.0020,1.500000,195481.37,120268.809072,27405.512278,29526.813678,18280.233866
n985,9,0.0020,1.500000,173829.45,46498.108558,93640.996835,16477.242356,17213.104497
n986,9,0.0020,1.500000,179618.63,121398.820442,14850.933734,19894.082611,23474.788723
n987,9,0.0020,1.500000,136062.76,89635.827127,26918.692188,10677.774049,8830.468354
n988,9,0.0020,1.500000,157388.28,84272.661898,32662.825738,16187.048775,24265.739959
n989,9,0.0020,1.500000,136084.16,57241.086691,44461.445509,14978.610819,19403.013978
n990,9,0.0020,1.500000,131762.64,8837.097487,13811.110988,84135.521101,24978.912489
n991,9,0.0020,1.500000,240172.48,66716.322397,107538.433891,34203.072575,31714.646297
n992,9,0.0020,1.500000,250757.94,163729.888735,30476.649890,28179.908991,28371.489886
n993,9,0.0020,1.500000,219433.62,70801.705672,43715.634930,46381.387471,58534.896786
n994,9,0.0020,1.500000,236185.31,23875.007595,119264.055768,59857.903126,33188.345058
n995,9,0.0020,1.500000,231880.24,30244.475451,72902.890288,67414.062532,61318.808608
n996,9,0.0020,1.500000,218591.79,72624.192738,94698.278013,22977.699600,28291.620229
n997,9,0.0020,1.500000,266822.79,75105.484796,55283.103636,76754.407103,59679.789668
n998,9,0.0020,1.500000,275609.61,30700.392069,74523.117417,60720.138730,109665.964046
n999,9,0.0020,1.500000,256664.34,58092.621369,94516.254525,56078.035760,47977.426961
n1000,9,0.0020,1.500000,309128.44,142865.474653,49996.474974,60370.604303,55895.885197
n1001,9,0.0020,1.500000,263557.62,96825.115025,76365.928410,45202.335930,45164.243054
n1002,9,0.0020,1.500000,239557.55,38924.805275,101699.023637,38690.582775,60243.137184
n1003,9,0.0020,1.500000,198208.45,37098.310442,65159.753232,58795.842733,37154.546104
n1004,9,0.0020,1.500000,192451.10,52740.530628,15490.161799,82617.177447,41603.227623
n1005,9,0.0020,1.500000,183874.55,56579.563076,54786.829895,24563.365816,47944.793914
n1006,9,0.0020,1.500000,198799.63,124748.345642,18041.946531,35580.953770,20428.383663
n1007,9,0.0020,1.500000,397347.34,96143.756499,98786.468177,102932.666951,99484.443698
n1008,9,0.0020,1.500000,483966.27,77495.709482,56228.175342,167645.879964,182596.506211
n1009,9,0.0020,1.500000,382151.84,85110.491637,88434.827870,101685.308339,106921.211364
n1010,9,0.0020,1.500000,465530.08,58569.510036,87848.777961,160578.056262,158533.731148
n1011,9,0.0020,1.500000,260164.97,38079.642059,87044.452714,74092.296152,60948.576253
n1012,9,0.0020,1.500000,238578.04,34804.925348,15690.706470,96707.074572,91375.334202
n1013,9,0.0020,1.500000,250915.10,66107.581290,109955.345983,34320.847555,40531.328496
n1014,9,0.0020,1.500000,232267.07,53891.326678,106437.298556,43932.141120,28006.303362
n1015,9,0.0020,1.500000,243554.87,17472.655211,80425.091912,76685.598800,68971.528572
n1016,9,0.0020,1.500000,229505.81,14777.581164,18377.906302,81150.356847,115199.969943
n1017,9,0.0020,1.500000,288754.38,52199.207586,51108.135943,106846.938167,78600.098330
n1018,9,0.0020,1.500000,282867.90,24069.496234,152396.975590,54003.476599,52397.949266
n1019,9,0.0020,1.500000,270118.39,96537.803658,59400.549574,61170.859421,53009.173569
n1020,9,0.0020,1.500000,290390.24,94722.240778,94830.088379,56925.648845,43912.259738
n1021,9,0.0020,1.500000,296889.22,53270.832800,59943.381581,95865.388243,87809.621365
n1022,9,0.0020,1.500000,358479.21,87574.421947,88650.853527,89333.354294,92920.579851
n1023,10,0.0010,1.500000,134735.38,33683.845228,33683.845228,33683.845228,33683.845228
n1024,10,0.0010,1.500000,154848.99,38712.247992,38712.247992,38712.247992,38712.247992
n1025,10,0.0010,1.500000,136207.95,34051.988032,34051.988032,34051.988032,34051.988032
n1026,10,0.0010,1.500000,150235.48,37558.870945,37558.870945,37558.870945,37558.870945
n1027,10,0.0010,1.500000,158294.62,39573.655283,39573.655283,39573.655283,39573.655283
n1028,10,0.0010,1.500000,158013.66,39503.415564,39503.415564,39503.415564,39503.415564
n1029,10,0.0010,1.500000,210165.76,52541.439939,52541.439939,52541.439939,52541.439939
n1030,10,0.0010,1.500000,209883.78,52470.945759,52470.945759,52470.945759,52470.945759
n1031,10,0.0010,1.500000,221076.29,55269.071554,55269.071554,55269.071554,55269.071554
n1032,10,0.0010,1.500000,206492.23,51623.057637,51623.057637,51623.057637,51623.057637
n1033,10,0.0010,1.500000,216560.94,54140.234412,54140.234412,54140.234412,54140.234412
n1034,10,0.0010,1.500000,191794.98,47948.745587,47948.745587,47948.745587,47948.745587
n1035,10,0.0010,1.500000,176606.23,44151.558005,44151.558005,44151.558005,44151.558005
n1036,10,0.0010,1.500000,174758.92,43689.730187,43689.730187,43689.730187,43689.730187
n1037,10,0.0010,1.500000,181824.33,45456.081716,45456.081716,45456.081716,45456.081716
n1038,10,0.0010,1.500000,209357.67,52339.416961,52339.416961,52339.416961,52339.416961
n1039,10,0.0010,1.500000,235769.16,58942.289319,58942.289319,58942.289319,58942.289319
n1040,10,0.0010,1.500000,240563.80,60140.949279,60140.949279,60140.949279,60140.949279
n1041,10,0.0010,1.500000,195702.98,48925.744114,48925.744114,48925.744114,48925.744114
n1042,10,0.0010,1.500000,203028.64,50757.158888,50757.158888,50757.158888,50757.158888
n1043,10,0.0010,1.500000,278457.23,69614.307666,69614.307666,69614.307666,69614.307666
n1044,10,0.0010,1.500000,252868.42,63217.104577,63217.104577,63217.104577,63217.104577
n1045,10,0.0010,1.500000,328504.45,82126.113450,82126.113450,82126.113450,82126.113450
n1046,10,0.0010,1.500000,338683.71,84670.926939,84670.926939,84670.926939,84670.926939
n1047,10,0.0010,1.500000,288015.52,72003.879383,72003.879383,72003.879383,72003.879383
n1048,10,0.0010,1.500000,296596.51,74149.128066,74149.128066,74149.128066,74149.128066
n1049,10,0.0010,1.500000,268342.22,67085.554709,67085.554709,67085.554709,67085.554709
n1050,10,0.0010,1.500000,277030.83,69257.706675,69257.706675,69257.706675,69257.706675
n1051,10,0.0010,1.500000,328782.28,82195.571058,82195.571058,82195.571058,82195.571058
n1052,10,0.0010,1.500000,293982.84,73495.710320,73495.710320,73495.710320,73495.710320
n1053,10,0.0010,1.500000,330493.68,82623.418760,82623.418760,82623.418760,82623.418760
n1054,10,0.0010,1.500000,398054.70,99513.675565,99513.675565,99513.675565,99513.675565
n1055,10,0.0010,1.500000,252265.76,63066.440670,63066.440670,63066.440670,63066.440670
n1056,10,0.0010,1.500000,271707.24,67926.809158,67926.809158,67926.809158,67926.809158
n1057,10,0.0010,1.500000,260761.19,65190.297371,65190.297371,65190.297371,65190.297371
n1058,10,0.0010,1.500000,249896.14,62474.035835,62474.035835,62474.035835,62474.035835
n1059,10,0.0010,1.500000,302691.11,75672.778175,75672.778175,75672.778175,75672.778175
n1060,10,0.0010,1.500000,254709.44,63677.359631,63677.359631,63677.359631,63677.359631
n1061,10,0.0010,1.500000,283423.75,70855.938173,70855.938173,70855.938173,70855.938173
n1062,10,0.0010,1.500000,264628.93,66157.231828,66157.231828,66157.231828,66157.231828
n1063,10,0.0010,1.500000,257849.88,64462.470167,64462.470167,64462.470167,64462.470167
n1064,10,0.0010,1.500000,215432.65,53858.162881,53858.162881,53858.162881,53858.162881
n1065,10,0.0010,1.500000,277756.73,69439.182093,69439.182093,69439.182093,69439.182093
n1066,10,0.0010,1.500000,297788.47,74447.117064,74447.117064,74447.117064,74447.117064
n1067,10,0.0010,1.500000,251762.64,62940.660759,62940.660759,62940.660759,62940.660759
n1068,10,0.0010,1.500000,252429.07,63107.268267,63107.268267,63107.268267,63107.268267
n1069,10,0.0010,1.500000,237686.89,59421.722294,59421.722294,59421.722294,59421.722294
n1070,10,0.0010,1.500000,231485.16,57871.289095,57871.289095,57871.289095,57871.289095
n1071,10,0.0010,1.500000,158951.61,39737.902720,39737.902720,39737.902720,39737.902720
n1072,10,0.0010,1.500000,173463.05,43365.761412,43365.761412,43365.761412,43365.761412
n1073,10,0.0010,1.500000,173215.47,43303.867149,43303.867149,43303.867149,43303.867149
n1074,10,0.0010,1.500000,168434.32,42108.579928,42108.579928,42108.579928,42108.579928
n1075,10,0.0010,1.500000,164384.06,41096.015160,41096.015160,41096.015160,41096.015160
n1076,10,0.0010,1.500000,205170.98,51292.744046,51292.744046,51292.744046,51292.744046
n1077,10,0.0010,1.500000,165328.34,41332.085942,41332.085942,41332.085942,41332.085942
n1078,10,0.0010,1.500000,183671.60,45917.900372,45917.900372,45917.900372,45917.900372
n1079,10,0.0010,1.500000,177661.17,44415.292476,44415.292476,44415.292476,44415.292476
n1080,10,0.0010,1.500000,176502.14,44125.534825,44125.534825,44125.534825,44125.534825
n1081,10,0.0010,1.500000,143849.88,35962.470208,35962.470208,35962.470208,35962.470208
n1082,10,0.0010,1.500000,156942.17,39235.543554,39235.543554,39235.543554,39235.543554
n1083,10,0.0010,1.500000,251780.22,62945.055031,62945.055031,62945.055031,62945.055031
n1084,10,0.0010,1.500000,232297.08,58074.268781,58074.268781,58074.268781,58074.268781
n1085,10,0.0010,1.500000,169035.15,42258.787035,42258.787035,42258.787035,42258.787035
n1086,10,0.0010,1.500000,187227.82,46806.955648,46806.955648,46806.955648,46806.955648
n1087,10,0.0010,1.500000,171889.96,42972.488796,42972.488796,42972.488796,42972.488796
n1088,10,0.0010,1.500000,171253.36,42813.339201,42813.339201,42813.339201,42813.339201
n1089,10,0.0010,1.500000,232565.13,58141.282688,58141.282688,58141.282688,58141.282688
n1090,10,0.0010,1.500000,211748.47,52937.117789,52937.117789,52937.117789,52937.117789
n1091,10,0.0010,1.500000,172559.49,43139.871314,43139.871314,43139.871314,43139.871314
n1092,10,0.0010,1.500000,167910.52,41977.630099,41977.630099,41977.630099,41977.630099
n1093,10,0.0010,1.500000,176312.49,44078.122489,44078.122489,44078.122489,44078.122489
n1094,10,0.0010,1.500000,146832.63,36708.158679,36708.158679,36708.158679,36708.158679
n1095,10,0.0010,1.500000,189728.93,47432.232187,47432.232187,47432.232187,47432.232187
n1096,10,0.0010,1.500000,175326.55,43831.638672,43831.638672,43831.638672,43831.638672
n1097,10,0.0010,1.500000,192490.48,48122.620312,48122.620312,48122.620312,48122.620312
n1098,10,0.0010,1.500000,181073.17,45268.291751,45268.291751,45268.291751,45268.291751
n1099,10,0.0010,1.500000,194775.37,48693.841533,48693.841533,48693.841533,48693.841533
n1100,10,0.0010,1.500000,204321.41,51080.353034,51080.353034,51080.353034,51080.353034
n1101,10,0.0010,1.500000,253416.70,63354.175969,63354.175969,63354.175969,63354.175969
n1102,10,0.0010,1.500000,216000.49,54000.121449,54000.121449,54000.121449,54000.121449
n1103,10,0.0010,1.500000,270019.19,67504.796370,67504.796370,67504.796370,67504.796370
n1104,10,0.0010,1.500000,267130.13,66782.532840,66782.532840,66782.532840,66782.532840
n1105,10,0.0010,1.500000,287581.40,71895.351192,71895.351192,71895.351192,71895.351192
n1106,10,0.0010,1.500000,282327.14,70581.784667,70581.784667,70581.784667,70581.784667
n1107,10,0.0010,1.500000,229353.80,57338.451195,57338.451195,57338.451195,57338.451195
n1108,10,0.0010,1.500000,252871.77,63217.941314,63217.941314,63217.941314,63217.941314
n1109,10,0.0010,1.500000,224395.19,56098.798087,56098.798087,56098.798087,56098.798087
n1110,10,0.0010,1.500000,219600.71,54900.176821,54900.176821,54900.176821,54900.176821
n1111,10,0.0010,1.500000,221134.57,55283.643715,55283.643715,55283.643715,55283.643715
n1112,10,0.0010,1.500000,217688.20,54422.050546,54422.050546,54422.050546,54422.050546
n1113,10,0.0010,1.500000,269598.16,67399.540214,67399.540214,67399.540214,67399.540214
n1114,10,0.0010,1.500000,256806.76,64201.689916,64201.689916,64201.689916,64201.689916
n1115,10,0.0010,1.500000,264224.82,66056.206232,66056.206232,66056.206232,66056.206232
n1116,10,0.0010,1.500000,258043.16,64510.789831,64510.789831,64510.789831,64510.789831
n1117,10,0.0010,1.500000,269902.41,67475.601396,67475.601396,67475.601396,67475.601396
n1118,10,0.0010,1.500000,240928.95,60232.237280,60232.237280,60232.237280,60232.237280
n1119,10,0.0010,1.500000,371290.53,92822.633283,92822.633283,92822.633283,92822.633283
n1120,10,0.0010,1.500000,385584.09,96396.021365,96396.021365,96396.021365,96396.021365
n1121,10,0.0010,1.500000,306243.10,76560.775464,76560.775464,76560.775464,76560.775464
n1122,10,0.0010,1.500000,326910.56,81727.640196,81727.640196,81727.640196,81727.640196
n1123,10,0.0010,1.500000,377168.72,94292.180087,94292.180087,94292.180087,94292.180087
n1124,10,0.0010,1.500000,348013.05,87003.262667,87003.262667,87003.262667,87003.262667
n1125,10,0.0010,1.500000,422040.14,105510.034505,105510.034505,105510.034505,105510.034505
n1126,10,0.0010,1.500000,448663.79,112165.948568,112165.948568,112165.948568,112165.948568
n1127,10,0.0010,1.500000,236293.26,59073.314654,59073.314654,59073.314654,59073.314654
n1128,10,0.0010,1.500000,249897.47,62474.367709,62474.367709,62474.367709,62474.367709
n1129,10,0.0010,1.500000,236696.10,59174.023949,59174.023949,59174.023949,59174.023949
n1130,10,0.0010,1.500000,245468.69,61367.173612,61367.173612,61367.173612,61367.173612
n1131,10,0.0010,1.500000,387902.72,96975.679770,96975.679770,96975.679770,96975.679770
n1132,10,0.0010,1.500000,380524.45,95131.112690,95131.112690,95131.112690,95131.112690
n1133,10,0.0010,1.500000,333726.20,83431.549689,83431.549689,83431.549689,83431.549689
n1134,10,0.0010,1.500000,372823.53,93205.882186,93205.882186,93205.882186,93205.882186
n1135,10,0.0010,1.500000,255049.83,63762.457390,63762.457390,63762.457390,63762.457390
n1136,10,0.0010,1.500000,231787.82,57946.954896,57946.954896,57946.954896,57946.954896
n1137,10,0.0010,1.500000,237104.50,59276.124342,59276.124342,59276.124342,59276.124342
n1138,10,0.0010,1.500000,240384.11,60096.026974,60096.026974,60096.026974,60096.026974
n1139,10,0.0010,1.500000,219361.16,54840.289095,54840.289095,54840.289095,54840.289095
n1140,10,0.0010,1.500000,214207.33,53551.832681,53551.832681,53551.832681,53551.832681
n1141,10,0.0010,1.500000,261942.04,65485.510920,65485.510920,65485.510920,65485.510920
n1142,10,0.0010,1.500000,251921.83,62980.458322,62980.458322,62980.458322,62980.458322
n1143,10,0.0010,1.500000,335781.04,83945.259257,83945.259257,83945.259257,83945.259257
n1144,10,0.0010,1.500000,392921.29,98230.323512,98230.323512,98230.323512,98230.323512
n1145,10,0.0010,1.500000,420916.62,105229.155851,105229.155851,105229.155851,105229.155851
n1146,10,0.0010,1.500000,403482.15,100870.536506,100870.536506,100870.536506,100870.536506
n1147,10,0.0010,1.500000,286091.57,71522.893695,71522.893695,71522.893695,71522.893695
n1148,10,0.0010,1.500000,336727.38,84181.843903,84181.843903,84181.843903,84181.843903
n1149,10,0.0010,1.500000,274886.94,68721.734231,68721.734231,68721.734231,68721.734231
n1150,10,0.0010,1.500000,256343.21,64085.802127,64085.802127,64085.802127,64085.802127
n1151,10,0.0010,1.500000,340423.43,85105.856844,85105.856844,85105.856844,85105.856844
n1152,10,0.0010,1.500000,350422.90,87605.725772,87605.725772,87605.725772,87605.725772
n1153,10,0.0010,1.500000,364280.73,91070.182082,91070.182082,91070.182082,91070.182082
n1154,10,0.0010,1.500000,383925.01,95981.251793,95981.251793,95981.251793,95981.251793
n1155,10,0.0010,1.500000,318574.31,79643.577264,79643.577264,79643.577264,79643.577264
n1156,10,0.0010,1.500000,326624.55,81656.138454,81656.138454,81656.138454,81656.138454
n1157,10,0.0010,1.500000,287741.89,71935.471365,71935.471365,71935.471365,71935.471365
n1158,10,0.0010,1.500000,303335.03,75833.758521,75833.758521,75833.758521,75833.758521
n1159,10,0.0010,1.500000,449812.33,112453.082950,112453.082950,112453.082950,112453.082950
n1160,10,0.0010,1.500000,438773.43,109693.358194,109693.358194,109693.358194,109693.358194
n1161,10,0.0010,1.500000,430860.89,107715.222661,107715.222661,107715.222661,107715.222661
n1162,10,0.0010,1.500000,437940.31,109485.076910,109485.076910,109485.076910,109485.076910
n1163,10,0.0010,1.500000,280761.51,70190.377547,70190.377547,70190.377547,70190.377547
n1164,10,0.0010,1.500000,299358.14,74839.535019,74839.535019,74839.535019,74839.535019
n1165,10,0.0010,1.500000,348357.25,87089.311388,87089.311388,87089.311388,87089.311388
n1166,10,0.0010,1.500000,291762.33,72940.582509,72940.582509,72940.582509,72940.582509
n1167,10,0.0010,1.500000,413746.62,103436.654454,103436.654454,103436.654454,103436.654454
n1168,10,0.0010,1.500000,408212.71,102053.176645,102053.176645,102053.176645,102053.176645
n1169,10,0.0010,1.500000,411806.94,102951.736068,102951.736068,102951.736068,102951.736068
n1170,10,0.0010,1.500000,364479.01,91119.753209,91119.753209,91119.753209,91119.753209
n1171,10,0.0010,1.500000,435488.01,108872.001317,108872.001317,108872.001317,108872.001317
n1172,10,0.0010,1.500000,484005.00,121001.250256,121001.250256,121001.250256,121001.250256
n1173,10,0.0010,1.500000,467169.76,116792.438796,116792.438796,116792.438796,116792.438796
n1174,10,0.0010,1.500000,438163.09,109540.772815,109540.772815,109540.772815,109540.772815
n1175,10,0.0010,1.500000,510966.07,127741.518604,127741.518604,127741.518604,127741.518604
n1176,10,0.0010,1.500000,549057.63,137264.407020,137264.407020,137264.407020,137264.407020
n1177,10,0.0010,1.500000,531009.39,132752.346836,132752.346836,132752.346836,132752.346836
n1178,10,0.0010,1.500000,539444.29,134861.072963,134861.072963,134861.072963,134861.072963
n1179,10,0.0010,1.500000,572628.25,143157.063615,143157.063615,143157.063615,143157.063615
n1180,10,0.0010,1.500000,562133.83,140533.457870,140533.457870,140533.457870,140533.457870
n1181,10,0.0010,1.500000,535525.68,133881.419461,133881.419461,133881.419461,133881.419461
n1182,10,0.0010,1.500000,542178.51,135544.628256,135544.628256,135544.628256,135544.628256
n1183,10,0.0010,1.500000,314293.09,78573.273558,78573.273558,78573.273558,78573.273558
n1184,10,0.0010,1.500000,314351.89,78587.971693,78587.971693,78587.971693,78587.971693
n1185,10,0.0010,1.500000,380543.07,95135.768524,95135.768524,95135.768524,95135.768524
n1186,10,0.0010,1.500000,397033.80,99258.448913,99258.448913,99258.448913,99258.448913
n1187,10,0.0010,1.500000,354109.18,88527.294809,88527.294809,88527.294809,88527.294809
n1188,10,0.0010,1.500000,339886.72,84971.680804,84971.680804,84971.680804,84971.680804
n1189,10,0.0010,1.500000,418941.67,104735.418467,104735.418467,104735.418467,104735.418467
n1190,10,0.0010,1.500000,434539.03,108634.758254,108634.758254,108634.758254,108634.758254
n1191,10,0.0010,1.500000,336292.02,84073.005124,84073.005124,84073.005124,84073.005124
n1192,10,0.0010,1.500000,309617.21,77404.303732,77404.303732,77404.303732,77404.303732
n1193,10,0.0010,1.500000,325674.10,81418.526053,81418.526053,81418.526053,81418.526053
n1194,10,0.0010,1.500000,327471.41,81867.851635,81867.851635,81867.851635,81867.851635
n1195,10,0.0010,1.500000,410408.93,102602.231959,102602.231959,102602.231959,102602.231959
n1196,10,0.0010,1.500000,423107.38,105776.845592,105776.845592,105776.845592,105776.845592
n1197,10,0.0010,1.500000,387391.67,96847.916856,96847.916856,96847.916856,96847.916856
n1198,10,0.0010,1.500000,387932.28,96983.068815,96983.068815,96983.068815,96983.068815
n1199,10,0.0010,1.500000,331168.56,82792.140801,82792.140801,82792.140801,82792.140801
n1200,10,0.0010,1.500000,362266.27,90566.566564,90566.566564,90566.566564,90566.566564
n1201,10,0.0010,1.500000,306398.00,76599.500891,76599.500891,76599.500891,76599.500891
n1202,10,0.0010,1.500000,318970.61,79742.652397,79742.652397,79742.652397,79742.652397
n1203,10,0.0010,1.500000,264516.96,66129.239512,66129.239512,66129.239512,66129.239512
n1204,10,0.0010,1.500000,267820.38,66955.095956,66955.095956,66955.095956,66955.095956
n1205,10,0.0010,1.500000,315991.26,78997.814742,78997.814742,78997.814742,78997.814742
n1206,10,0.0010,1.500000,305211.86,76302.964376,76302.964376,76302.964376,76302.964376
n1207,10,0.0010,1.500000,319693.07,79923.266493,79923.266493,79923.266493,79923.266493
n1208,10,0.0010,1.500000,291579.43,72894.856331,72894.856331,72894.856331,72894.856331
n1209,10,0.0010,1.500000,404881.89,101220.471596,101220.471596,101220.471596,101220.471596
n1210,10,0.0010,1.500000,411951.74,102987.935291,102987.935291,102987.935291,102987.935291
n1211,10,0.0010,1.500000,400996.35,100249.088016,100249.088016,100249.088016,100249.088016
n1212,10,0.0010,1.500000,442204.78,110551.194529,110551.194529,110551.194529,110551.194529
n1213,10,0.0010,1.500000,326507.56,81626.889070,81626.889070,81626.889070,81626.889070
n1214,10,0.0010,1.500000,312244.17,78061.041333,78061.041333,78061.041333,78061.041333
n1215,10,0.0010,1.500000,271088.50,67772.124381,67772.124381,67772.124381,67772.124381
n1216,10,0.0010,1.500000,262276.32,65569.079260,65569.079260,65569.079260,65569.079260
n1217,10,0.0010,1.500000,288692.06,72173.014049,72173.014049,72173.014049,72173.014049
n1218,10,0.0010,1.500000,291569.05,72892.261867,72892.261867,72892.261867,72892.261867
n1219,10,0.0010,1.500000,294973.55,73743.387812,73743.387812,73743.387812,73743.387812
n1220,10,0.0010,1.500000,234432.29,58608.072951,58608.072951,58608.072951,58608.072951
n1221,10,0.0010,1.500000,259279.13,64819.783149,64819.783149,64819.783149,64819.783149
n1222,10,0.0010,1.500000,229950.68,57487.670071,57487.670071,57487.670071,57487.670071
n1223,10,0.0010,1.500000,333446.16,83361.540050,83361.540050,83361.540050,83361.540050
n1224,10,0.0010,1.500000,358488.61,89622.152676,89622.152676,89622.152676,89622.152676
n1225,10,0.0010,1.500000,229047.95,57261.986517,57261.986517,57261.986517,57261.986517
n1226,10,0.0010,1.500000,222488.46,55622.113991,55622.113991,55622.113991,55622.113991
n1227,10,0.0010,1.500000,188094.47,47023.616359,47023.616359,47023.616359,47023.616359
n1228,10,0.0010,1.500000,198278.83,49569.707392,49569.707392,49569.707392,49569.707392
n1229,10,0.0010,1.500000,269873.46,67468.364572,67468.364572,67468.364572,67468.364572
n1230,10,0.0010,1.500000,228506.41,57126.603438,57126.603438,57126.603438,57126.603438
n1231,10,0.0010,1.500000,214653.34,53663.333933,53663.333933,53663.333933,53663.333933
n1232,10,0.0010,1.500000,236472.60,59118.149569,59118.149569,59118.149569,59118.149569
n1233,10,0.0010,1.500000,171482.96,42870.740763,42870.740763,42870.740763,42870.740763
n1234,10,0.0010,1.500000,155325.36,38831.340279,38831.340279,38831.340279,38831.340279
n1235,10,0.0010,1.500000,175249.04,43812.259094,43812.259094,43812.259094,43812.259094
n1236,10,0.0010,1.500000,175021.70,43755.424201,43755.424201,43755.424201,43755.424201
n1237,10,0.0010,1.500000,234426.47,58606.618043,58606.618043,58606.618043,58606.618043
n1238,10,0.0010,1.500000,210882.81,52720.702358,52720.702358,52720.702358,52720.702358
n1239,10,0.0010,1.500000,185345.14,46336.285176,46336.285176,46336.285176,46336.285176
n1240,10,0.0010,1.500000,170176.95,42544.237316,42544.237316,42544.237316,42544.237316
n1241,10,0.0010,1.500000,200941.08,50235.269062,50235.269062,50235.269062,50235.269062
n1242,10,0.0010,1.500000,191983.91,47995.977714,47995.977714,47995.977714,47995.977714
n1243,10,0.0010,1.500000,205639.29,51409.823519,51409.823519,51409.823519,51409.823519
n1244,10,0.0010,1.500000,221837.47,55459.366970,55459.366970,55459.366970,55459.366970
n1245,10,0.0010,1.500000,201668.03,50417.007871,50417.007871,50417.007871,50417.007871
n1246,10,0.0010,1.500000,198655.42,49663.855566,49663.855566,49663.855566,49663.855566
n1247,10,0.0010,1.500000,361270.87,90317.718670,90317.718670,90317.718670,90317.718670
n1248,10,0.0010,1.500000,348333.93,87083.482302,87083.482302,87083.482302,87083.482302
n1249,10,0.0010,1.500000,365235.05,91308.762162,91308.762162,91308.762162,91308.762162
n1250,10,0.0010,1.500000,324072.71,81018.177162,81018.177162,81018.177162,81018.177162
n1251,10,0.0010,1.500000,354277.20,88569.301014,88569.301014,88569.301014,88569.301014
n1252,10,0.0010,1.500000,335223.99,83805.996453,83805.996453,83805.996453,83805.996453
n1253,10,0.0010,1.500000,357935.47,89483.868464,89483.868464,89483.868464,89483.868464
n1254,10,0.0010,1.500000,419082.56,104770.640408,104770.640408,104770.640408,104770.640408
n1255,10,0.0010,1.500000,303007.44,75751.859885,75751.859885,75751.859885,75751.859885
n1256,10,0.0010,1.500000,280862.94,70215.735790,70215.735790,70215.735790,70215.735790
n1257,10,0.0010,1.500000,302603.68,75650.919596,75650.919596,75650.919596,75650.919596
n1258,10,0.0010,1.500000,290383.84,72595.959523,72595.959523,72595.959523,72595.959523
n1259,10,0.0010,1.500000,290246.87,72561.718187,72561.718187,72561.718187,72561.718187
n1260,10,0.0010,1.500000,273108.05,68277.012715,68277.012715,68277.012715,68277.012715
