Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n949,9,0.0020,2.600000,147307.02,28014.243846,53251.568292,29701.072062,36340.140015
n950,9,0.0020,2.600000,149131.64,24533.895147,29428.508104,46557.443230,48611.795348
n951,9,0.0020,2.600000,157967.49,27997.948857,31662.038276,51292.160334,47015.339552
n952,9,0.0020,2.600000,160782.37,44124.009147,40226.021158,35628.392101,40803.951469
n953,9,0.0020,2.600000,157677.18,29910.601674,39192.063712,48422.276614,40152.234813
n954,9,0.0020,2.600000,180426.21,52603.144629,42053.436532,44496.894732,41272.736379
n955,9,0.0020,2.600000,150719.97,24418.229670,36651.037243,40251.162532,49399.539543
n956,9,0.0020,2.600000,143425.43,26320.224218,36724.582129,42572.677544,37807.950447
n957,9,0.0020,2.600000,162310.63,50917.424256,29914.980501,35656.776095,45821.452694
n958,9,0.0020,2.600000,153212.88,25366.423577,31539.176920,45539.229545,50768.051618
n959,9,0.0020,2.600000,154382.39,30057.740268,46110.881578,35139.122589,43074.646865
n960,9,0.0020,2.600000,159867.33,36683.785998,27503.316260,48415.993137,47264.232585
n961,9,0.0020,2.600000,153875.67,32353.765547,24746.607986,43664.223006,53111.074501
n962,9,0.0020,2.600000,153864.06,29896.305740,41296.975354,33325.309929,49345.470204
n963,9,0.0020,2.600000,160072.54,24965.764359,36001.165391,40537.177091,58568.436868
n964,9,0.0020,2.600000,153573.97,47040.649548,31912.912653,39298.782556,35321.623395
n965,9,0.0020,2.600000,162418.92,47906.404786,32304.038030,39025.718680,43182.760421
n966,9,0.0020,2.600000,155514.08,37700.377646,33461.824777,36356.465521,47995.410034
n967,9,0.0020,2.600000,132747.41,30203.034869,27625.087289,35099.999749,39819.292484
n968,9,0.0020,2.600000,127870.08,38487.203420,27226.016955,32801.977086,29354.883515
n969,9,0.0020,2.600000,150592.57,38034.501296,27561.351784,40378.770010,44617.945577
n970,9,0.0020,2.600000,135750.79,25369.257591,27577.750202,40099.329878,42704.453667
n971,9,0.0020,2.600000,130754.88,24327.253647,32050.471245,35672.032890,38705.124268
n972,9,0.0020,2.600000,138797.15,23139.950041,29109.184995,43843.415265,42704.599398
n973,9,0.0020,2.600000,134413.74,38748.898592,30558.411141,32827.440117,32278.989721
n974,9,0.0020,2.600000,132249.89,26643.843665,31156.574255,34776.776749,39672.694539
n975,9,0.0020,2.600000,144316.01,29189.506437,30234.746182,41225.362268,43666.394953
n976,9,0.0020,2.600000,146404.18,38813.158648,35953.148024,30026.660039,41611.213678
n977,9,0.0020,2.600000,133175.38,30626.945310,37446.643750,31393.591647,33708.204100
n978,9,0.0020,2.600000,143861.88,44129.637910,35860.095975,30439.204034,33432.944974
n979,9,0.0020,2.600000,133207.66,22462.155241,31090.435104,34883.515158,44771.555760
n980,9,0.0020,2.600000,133695.12,24061.676683,39336.251800,35682.544084,34614.651812
n981,9,0.0020,2.600000,137093.97,31445.500246,30428.790759,35548.374093,39671.305561
n982,9,0.0020,2.600000,142493.16,32829.042500,25780.715429,40673.595652,43209.809238
n983,9,0.0020,2.600000,134011.90,29834.244587,30521.095459,32521.475014,41135.089890
n984,9,0.0020,2.600000,137196.60,24398.683454,35397.819488,33653.659106,43746.435518
n985,9,0.0020,2.600000,129490.30,28014.662869,25396.036275,39153.692058,36925.908128
n986,9,0.0020,2.600000,135153.01,23894.169525,41608.009498,36479.176091,33171.657143
n987,9,0.0020,2.600000,109921.55,22689.888414,25110.223885,30350.360869,31771.080492
n988,9,0.0020,2.600000,116829.78,24621.757273,27759.165965,33396.095403,31052.762763
n989,9,0.0020,2.600000,113712.87,25946.682154,25882.251643,31551.271664,30332.663880
n990,9,0.0020,2.600000,96626.68,26501.998069,24506.761908,22176.920531,23441.002010
n991,9,0.0020,2.600000,173413.84,31293.495949,26622.529970,53740.873747,61756.942023
n992,9,0.0020,2.600000,165722.42,20570.770229,42374.188210,50635.361115,52142.096885
n993,9,0.0020,2.600000,149178.73,31874.410073,38859.155479,41186.661213,37258.507022
n994,9,0.0020,2.600000,161664.83,53268.109261,27478.013023,33672.482287,47246.226047
n995,9,0.0020,2.600000,152930.80,46565.501397,34726.555167,35014.962468,36623.782123
n996,9,0.0020,2.600000,147711.08,30170.282417,28007.616570,46942.015835,42591.162103
n997,9,0.0020,2.600000,165347.00,36909.459064,45780.128879,37586.272886,45071.142861
n998,9,0.0020,2.600000,163500.34,53763.143351,36227.319426,41143.681231,32366.199787
n999,9,0.0020,2.600000,151387.56,32483.583638,31930.983461,41238.029056,45734.961391
n1000,9,0.0020,2.600000,161356.13,24590.944676,55195.776376,36287.066170,45282.340863
n1001,9,0.0020,2.600000,180114.10,32273.752275,37410.225905,55010.222832,55419.903412
n1002,9,0.0020,2.600000,161613.42,46889.726500,31801.391740,44956.568584,37965.732227
n1003,9,0.0020,2.600000,148518.69,39479.836426,33742.896337,33759.803360,41536.152936
n1004,9,0.0020,2.600000,133433.60,29225.078130,40291.887208,29806.007010,34110.628929
n1005,9,0.0020,2.600000,131630.83,30387.542578,31162.418676,37667.638876,32413.224954
n1006,9,0.0020,2.600000,141636.58,24635.727827,40967.677235,32967.685076,43065.485189
n1007,9,0.0020,2.600000,184250.69,66578.837632,29332.693264,49016.325635,39322.836890
n1008,9,0.0020,2.600000,192109.80,36163.861674,27558.645165,62246.016480,66141.280347
n1009,9,0.0020,2.600000,188857.93,32175.692134,36480.601084,54627.555694,65574.085591
n1010,9,0.0020,2.600000,201859.71,26862.746387,41776.879203,67164.816121,66055.271694
n1011,9,0.0020,2.600000,159189.32,46913.028128,33160.618864,37350.839804,41764.834110
n1012,9,0.0020,2.600000,150221.46,39019.079841,49580.107813,30729.577479,30892.692865
n1013,9,0.0020,2.600000,136303.90,27636.133015,25419.815847,43761.571661,39486.379934
n1014,9,0.0020,2.600000,149784.56,34467.747536,27045.513571,39123.677222,49147.625924
n1015,9,0.0020,2.600000,141666.25,46902.896012,30497.881454,31883.550858,32381.919048
n1016,9,0.0020,2.600000,141225.78,42858.317436,39092.061005,30322.975078,28952.429774
n1017,9,0.0020,2.600000,174881.43,52714.429967,52118.823652,32408.614056,37639.561965
n1018,9,0.0020,2.600000,175875.65,73306.867706,24458.992476,36987.565943,41122.225371
n1019,9,0.0020,2.600000,170453.31,28291.677527,47496.871519,42798.008343,51866.753106
n1020,9,0.0020,2.600000,177192.23,26299.545128,25510.953783,51998.756365,73382.979053
n1021,9,0.0020,2.600000,170053.84,51526.576847,46320.130027,35114.044440,37093.089633
n1022,9,0.0020,2.600000,190156.04,36180.325112,50767.134337,41724.397016,61484.179311
n1023,10,0.0010,2.800000,126041.92,31510.478997,31510.478997,31510.478997,31510.478997
n1024,10,0.0010,2.800000,141269.10,35317.275838,35317.275838,35317.275838,35317.275838
n1025,10,0.0010,2.800000,128481.36,32120.340950,32120.340950,32120.340950,32120.340950
n1026,10,0.0010,2.800000,137869.84,34467.459135,34467.459135,34467.459135,34467.459135
n1027,10,0.0010,2.800000,125800.66,31450.164837,31450.164837,31450.164837,31450.164837
n1028,10,0.0010,2.800000,123488.10,30872.024194,30872.024194,30872.024194,30872.024194
n1029,10,0.0010,2.800000,134319.36,33579.840617,33579.840617,33579.840617,33579.840617
n1030,10,0.0010,2.800000,132612.67,33153.166343,33153.166343,33153.166343,33153.166343
n1031,10,0.0010,2.800000,133194.23,33298.558704,33298.558704,33298.558704,33298.558704
n1032,10,0.0010,2.800000,126813.13,31703.282378,31703.282378,31703.282378,31703.282378
n1033,10,0.0010,2.800000,137369.58,34342.393945,34342.393945,34342.393945,34342.393945
n1034,10,0.0010,2.800000,124175.19,31043.798635,31043.798635,31043.798635,31043.798635
n1035,10,0.0010,2.800000,124863.04,31215.759846,31215.759846,31215.759846,31215.759846
n1036,10,0.0010,2.800000,128413.98,32103.494189,32103.494189,32103.494189,32103.494189
n1037,10,0.0010,2.800000,117734.15,29433.538020,29433.538020,29433.538020,29433.538020
n1038,10,0.0010,2.800000,128231.20,32057.798768,32057.798768,32057.798768,32057.798768
n1039,10,0.0010,2.800000,142207.94,35551.985033,35551.985033,35551.985033,35551.985033
n1040,10,0.0010,2.800000,142509.32,35627.328868,35627.328868,35627.328868,35627.328868
n1041,10,0.0010,2.800000,129290.11,32322.528092,32322.528092,32322.528092,32322.528092
n1042,10,0.0010,2.800000,135751.92,33937.980769,33937.980769,33937.980769,33937.980769
n1043,10,0.0010,2.800000,153259.93,38314.981472,38314.981472,38314.981472,38314.981472
n1044,10,0.0010,2.800000,143431.42,35857.855056,35857.855056,35857.855056,35857.855056
n1045,10,0.0010,2.800000,163498.30,40874.575862,40874.575862,40874.575862,40874.575862
n1046,10,0.0010,2.800000,163866.19,40966.548707,40966.548707,40966.548707,40966.548707
n1047,10,0.0010,2.800000,156040.38,39010.095353,39010.095353,39010.095353,39010.095353
n1048,10,0.0010,2.800000,159659.51,39914.877377,39914.877377,39914.877377,39914.877377
n1049,10,0.0010,2.800000,151001.06,37750.265085,37750.265085,37750.265085,37750.265085
n1050,10,0.0010,2.800000,155560.28,38890.069576,38890.069576,38890.069576,38890.069576
n1051,10,0.0010,2.800000,165574.51,41393.628389,41393.628389,41393.628389,41393.628389
n1052,10,0.0010,2.800000,151213.76,37803.441145,37803.441145,37803.441145,37803.441145
n1053,10,0.0010,2.800000,154377.46,38594.365006,38594.365006,38594.365006,38594.365006
n1054,10,0.0010,2.800000,175308.16,43827.039560,43827.039560,43827.039560,43827.039560
n1055,10,0.0010,2.800000,130774.04,32693.510364,32693.510364,32693.510364,32693.510364
n1056,10,0.0010,2.800000,143330.49,35832.622723,35832.622723,35832.622723,35832.622723
n1057,10,0.0010,2.800000,140194.30,35048.575878,35048.575878,35048.575878,35048.575878
n1058,10,0.0010,2.800000,136379.92,34094.979409,34094.979409,34094.979409,34094.979409
n1059,10,0.0010,2.800000,151480.95,37870.237011,37870.237011,37870.237011,37870.237011
n1060,10,0.0010,2.800000,135637.80,33909.450072,33909.450072,33909.450072,33909.450072
n1061,10,0.0010,2.800000,144225.59,36056.397474,36056.397474,36056.397474,36056.397474
n1062,10,0.0010,2.800000,136160.86,34040.216125,34040.216125,34040.216125,34040.216125
n1063,10,0.0010,2.800000,155248.25,38812.062807,38812.062807,38812.062807,38812.062807
n1064,10,0.0010,2.800000,132907.51,33226.877809,33226.877809,33226.877809,33226.877809
n1065,10,0.0010,2.800000,148984.49,37246.122169,37246.122169,37246.122169,37246.122169
n1066,10,0.0010,2.800000,157887.91,39471.976484,39471.976484,39471.976484,39471.976484
n1067,10,0.0010,2.800000,137192.01,34298.003519,34298.003519,34298.003519,34298.003519
n1068,10,0.0010,2.800000,138858.31,34714.578250,34714.578250,34714.578250,34714.578250
n1069,10,0.0010,2.800000,128665.29,32166.323611,32166.323611,32166.323611,32166.323611
n1070,10,0.0010,2.800000,122014.59,30503.648108,30503.648108,30503.648108,30503.648108
n1071,10,0.0010,2.800000,124862.21,31215.553243,31215.553243,31215.553243,31215.553243
n1072,10,0.0010,2.800000,135877.51,33969.377165,33969.377165,33969.377165,33969.377165
n1073,10,0.0010,2.800000,124781.70,31195.424537,31195.424537,31195.424537,31195.424537
n1074,10,0.0010,2.800000,122574.54,30643.635477,30643.635477,30643.635477,30643.635477
n1075,10,0.0010,2.800000,124917.82,31229.454547,31229.454547,31229.454547,31229.454547
n1076,10,0.0010,2.800000,146548.40,36637.100169,36637.100169,36637.100169,36637.100169
n1077,10,0.0010,2.800000,128606.10,32151.525052,32151.525052,32151.525052,32151.525052
n1078,10,0.0010,2.800000,130036.75,32509.188559,32509.188559,32509.188559,32509.188559
n1079,10,0.0010,2.800000,134725.59,33681.398478,33681.398478,33681.398478,33681.398478
n1080,10,0.0010,2.800000,135909.21,33977.302120,33977.302120,33977.302120,33977.302120
n1081,10,0.0010,2.800000,113592.46,28398.113848,28398.113848,28398.113848,28398.113848
n1082,10,0.0010,2.800000,129011.68,32252.921082,32252.921082,32252.921082,32252.921082
n1083,10,0.0010,2.800000,158455.73,39613.932725,39613.932725,39613.932725,39613.932725
n1084,10,0.0010,2.800000,153270.37,38317.593180,38317.593180,38317.593180,38317.593180
n1085,10,0.0010,2.800000,133497.14,33374.285829,33374.285829,33374.285829,33374.285829
n1086,10,0.0010,2.800000,139988.68,34997.170389,34997.170389,34997.170389,34997.170389
n1087,10,0.0010,2.800000,124104.29,31026.073180,31026.073180,31026.073180,31026.073180
n1088,10,0.0010,2.800000,124554.77,31138.693413,31138.693413,31138.693413,31138.693413
n1089,10,0.0010,2.800000,147081.68,36770.419585,36770.419585,36770.419585,36770.419585
n1090,10,0.0010,2.800000,144000.22,36000.054150,36000.054150,36000.054150,36000.054150
n1091,10,0.0010,2.800000,118168.08,29542.019185,29542.019185,29542.019185,29542.019185
n1092,10,0.0010,2.800000,109282.00,27320.499683,27320.499683,27320.499683,27320.499683
n1093,10,0.0010,2.800000,111684.74,27921.184182,27921.184182,27921.184182,27921.184182
n1094,10,0.0010,2.800000,101297.69,25324.421684,25324.421684,25324.421684,25324.421684
n1095,10,0.0010,2.800000,132605.23,33151.307356,33151.307356,33151.307356,33151.307356
n1096,10,0.0010,2.800000,120843.62,30210.905176,30210.905176,30210.905176,30210.905176
n1097,10,0.0010,2.800000,134199.77,33549.941724,33549.941724,33549.941724,33549.941724
n1098,10,0.0010,2.800000,128429.73,32107.433241,32107.433241,32107.433241,32107.433241
n1099,10,0.0010,2.800000,133336.85,33334.212130,33334.212130,33334.212130,33334.212130
n1100,10,0.0010,2.800000,143700.18,35925.044624,35925.044624,35925.044624,35925.044624
n1101,10,0.0010,2.800000,164943.71,41235.926815,41235.926815,41235.926815,41235.926815
n1102,10,0.0010,2.800000,148201.33,37050.333129,37050.333129,37050.333129,37050.333129
n1103,10,0.0010,2.800000,173515.14,43378.784013,43378.784013,43378.784013,43378.784013
n1104,10,0.0010,2.800000,169364.71,42341.177911,42341.177911,42341.177911,42341.177911
n1105,10,0.0010,2.800000,186278.00,46569.499841,46569.499841,46569.499841,46569.499841
n1106,10,0.0010,2.800000,181861.00,45465.251238,45465.251238,45465.251238,45465.251238
n1107,10,0.0010,2.800000,151258.45,37814.613016,37814.613016,37814.613016,37814.613016
n1108,10,0.0010,2.800000,174071.82,43517.954276,43517.954276,43517.954276,43517.954276
n1109,10,0.0010,2.800000,170673.96,42668.490996,42668.490996,42668.490996,42668.490996
n1110,10,0.0010,2.800000,169105.40,42276.350026,42276.350026,42276.350026,42276.350026
n1111,10,0.0010,2.800000,151311.35,37827.836644,37827.836644,37827.836644,37827.836644
n1112,10,0.0010,2.800000,158507.68,39626.921205,39626.921205,39626.921205,39626.921205
n1113,10,0.0010,2.800000,182859.85,45714.961377,45714.961377,45714.961377,45714.961377
n1114,10,0.0010,2.800000,179727.27,44931.816746,44931.816746,44931.816746,44931.816746
n1115,10,0.0010,2.800000,155253.66,38813.415829,38813.415829,38813.415829,38813.415829
n1116,10,0.0010,2.800000,153680.81,38420.203084,38420.203084,38420.203084,38420.203084
n1117,10,0.0010,2.800000,178707.33,44676.833571,44676.833571,44676.833571,44676.833571
n1118,10,0.0010,2.800000,160643.65,40160.911982,40160.911982,40160.911982,40160.911982
n1119,10,0.0010,2.800000,173295.51,43323.878118,43323.878118,43323.878118,43323.878118
n1120,10,0.0010,2.800000,177281.51,44320.378044,44320.378044,44320.378044,44320.378044
n1121,10,0.0010,2.800000,144264.44,36066.110757,36066.110757,36066.110757,36066.110757
n1122,10,0.0010,2.800000,152976.89,38244.221476,38244.221476,38244.221476,38244.221476
n1123,10,0.0010,2.800000,160495.12,40123.779078,40123.779078,40123.779078,40123.779078
n1124,10,0.0010,2.800000,148566.77,37141.692044,37141.692044,37141.692044,37141.692044
n1125,10,0.0010,2.800000,163225.17,40806.292914,40806.292914,40806.292914,40806.292914
n1126,10,0.0010,2.800000,172416.51,43104.127968,43104.127968,43104.127968,43104.127968
n1127,10,0.0010,2.800000,138687.91,34671.978271,34671.978271,34671.978271,34671.978271
n1128,10,0.0010,2.800000,148857.09,37214.271841,37214.271841,37214.271841,37214.271841
n1129,10,0.0010,2.800000,132990.23,33247.556276,33247.556276,33247.556276,33247.556276
n1130,10,0.0010,2.800000,136791.25,34197.812283,34197.812283,34197.812283,34197.812283
n1131,10,0.0010,2.800000,165686.72,41421.680465,41421.680465,41421.680465,41421.680465
n1132,10,0.0010,2.800000,165865.37,41466.341842,41466.341842,41466.341842,41466.341842
n1133,10,0.0010,2.800000,152635.67,38158.917626,38158.917626,38158.917626,38158.917626
n1134,10,0.0010,2.800000,170282.80,42570.699426,42570.699426,42570.699426,42570.699426
n1135,10,0.0010,2.800000,147158.26,36789.565803,36789.565803,36789.565803,36789.565803
n1136,10,0.0010,2.800000,136043.58,34010.894257,34010.894257,34010.894257,34010.894257
n1137,10,0.0010,2.800000,128187.61,32046.903137,32046.903137,32046.903137,32046.903137
n1138,10,0.0010,2.800000,132626.00,33156.500755,33156.500755,33156.500755,33156.500755
n1139,10,0.0010,2.800000,102393.55,25598.387750,25598.387750,25598.387750,25598.387750
n1140,10,0.0010,2.800000,100216.88,25054.221057,25054.221057,25054.221057,25054.221057
n1141,10,0.0010,2.800000,126873.29,31718.321572,31718.321572,31718.321572,31718.321572
n1142,10,0.0010,2.800000,123647.39,30911.846320,30911.846320,30911.846320,30911.846320
n1143,10,0.0010,2.800000,150259.81,37564.952942,37564.952942,37564.952942,37564.952942
n1144,10,0.0010,2.800000,172619.04,43154.759116,43154.759116,43154.759116,43154.759116
n1145,10,0.0010,2.800000,177835.19,44458.796502,44458.796502,44458.796502,44458.796502
n1146,10,0.0010,2.800000,170571.26,42642.814207,42642.814207,42642.814207,42642.814207
n1147,10,0.0010,2.800000,142766.69,35691.672579,35691.672579,35691.672579,35691.672579
n1148,10,0.0010,2.800000,160755.23,40188.808481,40188.808481,40188.808481,40188.808481
n1149,10,0.0010,2.800000,142754.20,35688.550553,35688.550553,35688.550553,35688.550553
n1150,10,0.0010,2.800000,130749.12,32687.281179,32687.281179,32687.281179,32687.281179
n1151,10,0.0010,2.800000,164503.36,41125.839283,41125.839283,41125.839283,41125.839283
n1152,10,0.0010,2.800000,167128.04,41782.009353,41782.009353,41782.009353,41782.009353
n1153,10,0.0010,2.800000,162221.46,40555.366043,40555.366043,40555.366043,40555.366043
n1154,10,0.0010,2.800000,183900.01,45975.003432,45975.003432,45975.003432,45975.003432
n1155,10,0.0010,2.800000,136177.29,34044.321594,34044.321594,34044.321594,34044.321594
n1156,10,0.0010,2.800000,138638.40,34659.600584,34659.600584,34659.600584,34659.600584
n1157,10,0.0010,2.800000,115283.31,28820.827200,28820.827200,28820.827200,28820.827200
n1158,10,0.0010,2.800000,122521.83,30630.457783,30630.457783,30630.457783,30630.457783
n1159,10,0.0010,2.800000,176117.65,44029.412772,44029.412772,44029.412772,44029.412772
n1160,10,0.0010,2.800000,171359.34,42839.834988,42839.834988,42839.834988,42839.834988
n1161,10,0.0010,2.800000,171263.10,42815.775748,42815.775748,42815.775748,42815.775748
n1162,10,0.0010,2.800000,173575.89,43393.972628,43393.972628,43393.972628,43393.972628
n1163,10,0.0010,2.800000,130374.73,32593.682476,32593.682476,32593.682476,32593.682476
n1164,10,0.0010,2.800000,137245.54,34311.383914,34311.383914,34311.383914,34311.383914
n1165,10,0.0010,2.800000,163304.26,40826.064166,40826.064166,40826.064166,40826.064166
n1166,10,0.0010,2.800000,142157.96,35539.489447,35539.489447,35539.489447,35539.489447
n1167,10,0.0010,2.800000,198218.74,49554.685828,49554.685828,49554.685828,49554.685828
n1168,10,0.0010,2.800000,197639.29,49409.822898,49409.822898,49409.822898,49409.822898
n1169,10,0.0010,2.800000,191519.37,47879.841494,47879.841494,47879.841494,47879.841494
n1170,10,0.0010,2.800000,162050.14,40512.534485,40512.534485,40512.534485,40512.534485
n1171,10,0.0010,2.800000,197270.80,49317.699189,49317.699189,49317.699189,49317.699189
n1172,10,0.0010,2.800000,220206.47,55051.616827,55051.616827,55051.616827,55051.616827
n1173,10,0.0010,2.800000,210550.12,52637.530212,52637.530212,52637.530212,52637.530212
n1174,10,0.0010,2.800000,197398.36,49349.590046,49349.590046,49349.590046,49349.590046
n1175,10,0.0010,2.800000,181023.82,45255.955969,45255.955969,45255.955969,45255.955969
n1176,10,0.0010,2.800000,195005.89,48751.471336,48751.471336,48751.471336,48751.471336
n1177,10,0.0010,2.800000,190162.17,47540.543634,47540.543634,47540.543634,47540.543634
n1178,10,0.0010,2.800000,193716.22,48429.055856,48429.055856,48429.055856,48429.055856
n1179,10,0.0010,2.800000,209253.19,52313.297109,52313.297109,52313.297109,52313.297109
n1180,10,0.0010,2.800000,204316.68,51079.169528,51079.169528,51079.169528,51079.169528
n1181,10,0.0010,2.800000,193409.67,48352.418353,48352.418353,48352.418353,48352.418353
n1182,10,0.0010,2.800000,195778.65,48944.663435,48944.663435,48944.663435,48944.663435
n1183,10,0.0010,2.800000,190319.72,47579.930291,47579.930291,47579.930291,47579.930291
n1184,10,0.0010,2.800000,189496.48,47374.118852,47374.118852,47374.118852,47374.118852
n1185,10,0.0010,2.800000,205998.26,51499.564122,51499.564122,51499.564122,51499.564122
n1186,10,0.0010,2.800000,215949.94,53987.484723,53987.484723,53987.484723,53987.484723
n1187,10,0.0010,2.800000,181954.77,45488.692716,45488.692716,45488.692716,45488.692716
n1188,10,0.0010,2.800000,177418.15,44354.537106,44354.537106,44354.537106,44354.537106
n1189,10,0.0010,2.800000,185191.16,46297.790256,46297.790256,46297.790256,46297.790256
n1190,10,0.0010,2.800000,192126.36,48031.589803,48031.589803,48031.589803,48031.589803
n1191,10,0.0010,2.800000,181671.61,45417.901992,45417.901992,45417.901992,45417.901992
n1192,10,0.0010,2.800000,160208.24,40052.059278,40052.059278,40052.059278,40052.059278
n1193,10,0.0010,2.800000,186706.10,46676.524680,46676.524680,46676.524680,46676.524680
n1194,10,0.0010,2.800000,185800.28,46450.070027,46450.070027,46450.070027,46450.070027
n1195,10,0.0010,2.800000,210310.49,52577.622191,52577.622191,52577.622191,52577.622191
n1196,10,0.0010,2.800000,217486.52,54371.630888,54371.630888,54371.630888,54371.630888
n1197,10,0.0010,2.800000,201877.70,50469.425920,50469.425920,50469.425920,50469.425920
n1198,10,0.0010,2.800000,201625.87,50406.466285,50406.466285,50406.466285,50406.466285
n1199,10,0.0010,2.800000,133328.95,33332.238122,33332.238122,33332.238122,33332.238122
n1200,10,0.0010,2.800000,144144.26,36036.064017,36036.064017,36036.064017,36036.064017
n1201,10,0.0010,2.800000,144661.00,36165.250548,36165.250548,36165.250548,36165.250548
n1202,10,0.0010,2.800000,151277.41,37819.353735,37819.353735,37819.353735,37819.353735
n1203,10,0.0010,2.800000,123586.09,30896.522017,30896.522017,30896.522017,30896.522017
n1204,10,0.0010,2.800000,120722.09,30180.523464,30180.523464,30180.523464,30180.523464
n1205,10,0.0010,2.800000,157007.62,39251.903873,39251.903873,39251.903873,39251.903873
n1206,10,0.0010,2.800000,152583.26,38145.814539,38145.814539,38145.814539,38145.814539
n1207,10,0.0010,2.800000,152148.28,38037.069469,38037.069469,38037.069469,38037.069469
n1208,10,0.0010,2.800000,139952.84,34988.209204,34988.209204,34988.209204,34988.209204
n1209,10,0.0010,2.800000,185510.70,46377.673753,46377.673753,46377.673753,46377.673753
n1210,10,0.0010,2.800000,187815.61,46953.902967,46953.902967,46953.902967,46953.902967
n1211,10,0.0010,2.800000,194260.52,48565.129281,48565.129281,48565.129281,48565.129281
n1212,10,0.0010,2.800000,213414.59,53353.646782,53353.646782,53353.646782,53353.646782
n1213,10,0.0010,2.800000,173801.90,43450.475585,43450.475585,43450.475585,43450.475585
n1214,10,0.0010,2.800000,161089.19,40272.297379,40272.297379,40272.297379,40272.297379
n1215,10,0.0010,2.800000,155043.07,38760.767110,38760.767110,38760.767110,38760.767110
n1216,10,0.0010,2.800000,149385.23,37346.307853,37346.307853,37346.307853,37346.307853
n1217,10,0.0010,2.800000,152049.18,38012.294126,38012.294126,38012.294126,38012.294126
n1218,10,0.0010,2.800000,151752.83,37938.208417,37938.208417,37938.208417,37938.208417
n1219,10,0.0010,2.800000,173696.25,43424.062439,43424.062439,43424.062439,43424.062439
n1220,10,0.0010,2.800000,150068.78,37517.193911,37517.193911,37517.193911,37517.193911
n1221,10,0.0010,2.800000,147475.97,36868.992806,36868.992806,36868.992806,36868.992806
n1222,10,0.0010,2.800000,119614.99,29903.747983,29903.747983,29903.747983,29903.747983
n1223,10,0.0010,2.800000,148011.83,37002.957430,37002.957430,37002.957430,37002.957430
n1224,10,0.0010,2.800000,155489.33,38872.332159,38872.332159,38872.332159,38872.332159
n1225,10,0.0010,2.800000,118880.23,29720.056754,29720.056754,29720.056754,29720.056754
n1226,10,0.0010,2.800000,112184.90,28046.225121,28046.225121,28046.225121,28046.225121
n1227,10,0.0010,2.800000,119671.70,29917.925245,29917.925245,29917.925245,29917.925245
n1228,10,0.0010,2.800000,125765.84,31441.459655,31441.459655,31441.459655,31441.459655
n1229,10,0.0010,2.800000,151409.10,37852.276016,37852.276016,37852.276016,37852.276016
n1230,10,0.0010,2.800000,135373.23,33843.307303,33843.307303,33843.307303,33843.307303
n1231,10,0.0010,2.800000,138800.73,34700.181792,34700.181792,34700.181792,34700.181792
n1232,10,0.0010,2.800000,143803.45,35950.861439,35950.861439,35950.861439,35950.861439
n1233,10,0.0010,2.800000,124096.63,31024.158484,31024.158484,31024.158484,31024.158484
n1234,10,0.0010,2.800000,115758.76,28939.689854,28939.689854,28939.689854,28939.689854
n1235,10,0.0010,2.800000,129020.31,32255.076910,32255.076910,32255.076910,32255.076910
n1236,10,0.0010,2.800000,126132.42,31533.105733,31533.105733,31533.105733,31533.105733
n1237,10,0.0010,2.800000,157326.72,39331.678819,39331.678819,39331.678819,39331.678819
n1238,10,0.0010,2.800000,141506.38,35376.593760,35376.593760,35376.593760,35376.593760
n1239,10,0.0010,2.800000,120345.97,30086.492932,30086.492932,30086.492932,30086.492932
n1240,10,0.0010,2.800000,115878.27,28969.568239,28969.568239,28969.568239,28969.568239
n1241,10,0.0010,2.800000,147208.18,36802.043794,36802.043794,36802.043794,36802.043794
n1242,10,0.0010,2.800000,142674.27,35668.567910,35668.567910,35668.567910,35668.567910
n1243,10,0.0010,2.800000,126202.53,31550.631780,31550.631780,31550.631780,31550.631780
n1244,10,0.0010,2.800000,135177.77,33794.441385,33794.441385,33794.441385,33794.441385
n1245,10,0.0010,2.800000,123634.26,30908.563844,30908.563844,30908.563844,30908.563844
n1246,10,0.0010,2.800000,120683.28,30170.820906,30170.820906,30170.820906,30170.820906
n1247,10,0.0010,2.800000,202950.08,50737.521073,50737.521073,50737.521073,50737.521073
n1248,10,0.0010,2.800000,196065.91,49016.477086,49016.477086,49016.477086,49016.477086
n1249,10,0.0010,2.800000,184390.24,46097.559458,46097.559458,46097.559458,46097.559458
n1250,10,0.0010,2.800000,160924.95,40231.236300,40231.236300,40231.236300,40231.236300
n1251,10,0.0010,2.800000,196576.41,49144.103232,49144.103232,49144.103232,49144.103232
n1252,10,0.0010,2.800000,187363.52,46840.879110,46840.879110,46840.879110,46840.879110
n1253,10,0.0010,2.800000,177234.03,44308.507641,44308.507641,44308.507641,44308.507641
n1254,10,0.0010,2.800000,209030.23,52257.557130,52257.557130,52257.557130,52257.557130
n1255,10,0.0010,2.800000,193578.29,48394.572218,48394.572218,48394.572218,48394.572218
n1256,10,0.0010,2.800000,186243.05,46560.762568,46560.762568,46560.762568,46560.762568
n1257,10,0.0010,2.800000,191846.17,47961.541287,47961.541287,47961.541287,47961.541287
n1258,10,0.0010,2.800000,185512.74,46378.184701,46378.184701,46378.184701,46378.184701
n1259,10,0.0010,2.800000,183305.12,45826.279333,45826.279333,45826.279333,45826.279333
